,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
16,a3c9fbfcc0824a9d8f7019e04e044a33,28,14,7,15,18,10,8,11,7,14,14,14,14,37,29,25,30,31,10,29,30,28,30,29,29,29
17,eb9156f0bd354bdfa695f84ad8d97c2e,21,13,13,12,7,7,13,12,13,12,13,13,13,31,26,27,26,18,7,26,27,27,26,27,27,27
18,347a57446bc64d729d8da7db7bc7e68a,30,17,12,19,11,11,21,18,12,19,18,18,18,37,36,29,36,34,11,34,33,30,36,36,36,36
19,5a0a6c173b5d455d9122c056720f07cb,26,10,15,10,14,11,9,9,13,10,10,10,10,35,21,25,22,25,11,19,22,24,22,21,21,21
20,40a7600df224431e9fd071c4658b909c,32,20,21,20,7,11,18,21,21,20,20,20,20,41,36,33,35,24,11,33,34,35,35,36,36,36
21,af2df0a264e54acbb38551acbefc72ed,27,20,15,19,13,14,20,15,15,19,20,20,20,36,30,24,29,23,15,29,28,26,30,31,30,31
22,ac056d1c17bb42dfbc70552d220b12cc,32,26,15,25,11,10,21,23,20,25,26,26,26,38,36,27,36,27,11,33,32,29,36,36,36,36
23,1d4d2163bf9b4e17953acc73ce485996,27,22,16,22,14,7,19,20,15,21,22,22,22,40,38,31,39,21,7,34,36,32,39,37,37,37
24,49fd1bce6ecc4bc6a2d86718c95b10ea,29,17,14,17,15,11,18,18,15,17,17,17,17,38,31,25,32,34,11,30,28,27,32,31,31,31
25,d03800b35afb46d9a40fb3f1524c5b53,23,14,15,15,7,12,12,15,16,15,14,14,14,34,25,26,25,17,12,23,27,25,25,26,26,26
