,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
74,b17e380ca4bf4a99a834edb38ef3ed53,31,16,13,14,5,12,13,17,15,13,15,16,15,40,27,24,20,8,12,21,29,27,20,27,27,27
75,b99189eb0e79459695b2fb8299cf1e97,30,19,12,11,14,13,12,15,15,11,19,19,19,40,31,29,25,17,13,23,32,29,25,31,31,31
76,d5dd168b556449e3916e503e8cdb3a03,36,24,19,27,20,11,23,25,21,27,24,24,24,40,34,32,32,27,11,31,33,33,31,35,35,35
77,937df90fc12d4c6e8d5ec802a5ce6f52,27,20,17,14,19,8,17,19,19,15,20,20,20,35,26,32,25,24,8,26,30,32,24,27,26,26
78,e7fa7e2c27b54904a1547a4e53cb73d0,30,16,22,16,14,13,19,18,20,16,17,17,17,35,26,29,27,20,16,22,27,28,29,26,26,26
79,6cf9282b8ed045e1b653fdd069380ed1,33,16,12,14,17,11,17,11,12,14,16,16,16,36,24,30,25,22,11,27,27,29,24,24,24,24
80,a4bae2f50f94409eb1a216b577b404b8,34,23,19,16,22,8,20,23,22,16,23,23,23,41,33,34,31,33,8,28,36,33,30,33,33,33
81,3109e39973ef44ffbcb87cc2b5b7f9c3,34,19,19,18,10,13,21,21,19,18,19,19,19,39,26,32,27,17,13,31,29,32,29,26,26,26
82,72e1ec74a10c4ec4a1f06db40581a5b6,34,26,22,20,8,13,26,26,23,20,27,27,27,38,31,32,27,12,13,29,31,31,26,31,31,31
83,4317d9c591e84a2e928dc152fbf91dbe,25,14,12,10,10,9,12,11,13,10,14,14,14,34,27,21,16,11,10,22,23,22,16,27,27,27
