,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
48,a1fade3eaab140ffaa00c9a4efc929f9,35,24,20,26,13,11,25,26,20,27,24,24,24,39,37,34,36,25,11,36,36,35,37,37,37,37
49,4c20b40883674ff5aa1d510927669033,29,21,21,16,14,9,18,18,21,16,20,20,20,37,32,30,33,16,9,30,30,30,31,30,30,30
50,c86e74bb29a746c5bb7c2e7508efb130,31,25,19,25,11,10,23,22,21,26,24,24,24,37,35,34,34,18,10,35,35,35,34,35,35,35
51,23d813a19df54aae92a97abbe0c11dfb,34,21,21,20,26,7,20,21,21,20,21,21,21,40,35,34,35,39,8,37,34,34,34,35,35,35
52,d1a30e4545c14fce8138ca875ccf4215,28,23,20,21,12,9,22,22,22,21,23,23,23,35,33,32,31,20,10,33,33,33,32,33,33,33
53,c41f46c29d6f4f1f9b60c37ffeaf7364,34,25,25,25,16,12,27,26,25,25,25,25,25,42,39,40,38,26,15,40,40,42,38,39,39,39
54,d063b7827a4d4faa8dd63c3862234a46,32,26,20,25,17,6,24,20,20,25,25,25,25,37,35,33,35,28,9,33,33,33,35,35,35,35
55,4a75e913e4fd4f7d86863dbbdd29c4df,26,11,12,7,12,15,13,14,13,8,11,11,11,34,27,27,26,17,15,28,28,27,26,27,27,27
56,fa45e2f1d8f04a8abe643bac5becdff4,30,21,21,21,9,11,22,20,19,20,20,21,20,37,33,31,32,17,15,33,33,32,32,33,33,33
57,d70a72ef31764c958a89efdba495e27f,31,22,20,23,18,9,22,22,21,23,22,22,22,39,37,32,37,29,9,35,35,33,38,37,37,37
58,671c867ca5294ce793ae0f910fe7359c,29,26,22,24,10,8,20,20,24,23,26,26,26,37,35,32,36,21,8,34,34,34,36,35,35,35
59,57ae31c408d540f7ac1441261c913369,34,27,20,26,17,8,25,24,23,27,27,27,27,39,37,34,36,32,8,36,35,36,36,36,36,36
60,1bb0ede01e914558bb92e22c32332c81,34,26,24,27,20,7,27,25,23,27,26,26,26,39,32,31,33,32,8,31,32,33,33,31,31,31
61,30461d73323942e09e6e1d55a53e83bc,28,23,19,20,10,10,22,21,20,20,23,23,23,39,38,34,34,19,10,36,36,36,34,38,39,39
62,88aa98c617cb40b9a2e3f9f9aaa2bcf1,32,22,21,25,12,11,19,20,20,25,22,22,22,38,33,30,35,24,11,31,31,31,36,32,33,32
63,5e65a3fee5f641e6b177ab86d6507eed,28,24,25,24,8,10,25,23,24,24,24,24,24,40,36,35,35,18,10,37,34,37,34,36,36,36
64,53ac4161794d4c8f91f56f297c347de2,27,22,19,21,11,12,22,23,20,21,23,23,23,37,36,36,34,18,12,34,36,37,34,36,36,36
65,577f061b67894e63b57d5c64c10b579f,27,23,18,17,10,10,18,19,24,18,22,23,22,37,35,32,34,15,10,36,36,35,34,35,35,35
66,09a8fd08446d46618d512ab6ae646fd4,31,24,18,26,15,7,21,21,21,26,24,24,24,39,34,34,36,29,7,34,34,35,36,34,34,34
67,bed1917e46074540b220d49a50863447,28,21,22,19,9,12,21,23,21,18,22,21,22,37,33,34,31,17,12,32,34,34,30,33,33,33
68,90a3ef044c6e4df190f196498a3dc435,37,30,25,28,18,9,29,27,27,29,28,30,28,41,40,38,39,33,9,40,40,38,39,39,40,40
69,228ef41998394128b656dc3062600b2f,29,22,18,21,13,9,23,20,19,21,22,22,22,39,37,34,38,21,9,36,36,36,37,37,37,37
70,ab272202d4234ce1b03bdd8dc13065da,35,19,13,19,30,12,15,15,17,20,19,19,19,37,33,33,34,36,12,33,33,34,34,33,33,33
71,ff9cecdd40884dbda402a08c3c588a28,35,26,26,26,22,9,24,26,26,26,26,26,26,38,35,36,35,35,10,36,36,36,35,36,36,36
72,c27caefbc69d494eab26b71f1d4d8a25,22,15,11,14,19,6,11,10,11,13,14,14,14,35,32,26,27,26,6,28,27,26,27,31,31,31
73,cc9b1bfcf23d47268e62aa2aa611c23d,33,26,22,26,26,8,26,23,23,25,26,26,26,40,32,32,33,36,8,31,32,34,33,32,32,32
74,b17e380ca4bf4a99a834edb38ef3ed53,32,28,23,28,9,10,25,22,23,28,28,28,28,39,38,36,39,14,11,38,38,37,39,38,38,38
75,b99189eb0e79459695b2fb8299cf1e97,33,21,14,17,24,8,19,19,16,16,20,20,20,41,35,31,32,31,8,33,33,33,31,35,35,35
76,d5dd168b556449e3916e503e8cdb3a03,30,23,19,23,19,8,23,20,19,23,23,23,23,39,36,34,36,27,8,38,37,35,36,37,37,37
77,937df90fc12d4c6e8d5ec802a5ce6f52,28,14,14,12,20,10,12,13,13,12,14,14,14,38,28,31,29,26,11,24,28,32,28,28,28,28
78,e7fa7e2c27b54904a1547a4e53cb73d0,25,20,17,17,16,8,17,17,19,17,20,20,20,35,31,27,30,19,11,29,27,27,30,31,31,31
79,6cf9282b8ed045e1b653fdd069380ed1,31,18,10,17,16,12,11,13,13,17,16,16,16,36,33,32,33,18,12,33,34,32,32,33,33,33
80,a4bae2f50f94409eb1a216b577b404b8,33,22,20,22,24,8,20,21,21,22,23,23,23,41,39,36,38,34,9,36,38,36,38,39,39,39
81,3109e39973ef44ffbcb87cc2b5b7f9c3,28,20,19,20,8,13,21,21,21,20,20,20,20,36,31,30,28,11,14,31,34,32,28,32,31,32
82,72e1ec74a10c4ec4a1f06db40581a5b6,27,22,21,16,4,9,20,20,22,16,23,22,23,39,39,37,37,8,9,38,39,37,37,39,39,39
83,4317d9c591e84a2e928dc152fbf91dbe,25,19,14,17,15,4,15,16,16,16,19,19,19,40,34,29,32,21,4,34,34,30,32,33,34,33
84,6a3c5b35a05547189da30c8623eb1c94,30,25,21,20,10,9,20,23,21,19,25,25,25,39,38,36,35,15,9,38,38,36,35,38,37,38
85,c78e2a01b9ae4f6f85e0f45af91fe889,26,15,14,17,11,8,15,16,16,17,15,15,15,37,33,31,33,16,9,32,34,33,33,33,33,33
86,41ea89e0e647471486c711302ebec501,25,17,15,14,14,8,17,15,16,14,17,17,17,39,33,28,30,22,8,32,28,29,30,33,33,33
87,2c467be71d3e48879263d404d6c1f423,27,16,19,18,14,12,16,17,18,18,15,16,16,39,34,32,34,22,12,35,34,34,35,34,34,34
88,52a0db886ea14c02ab26f82e4e953f3d,23,10,15,9,8,10,13,12,12,9,10,10,10,34,25,28,27,18,10,26,26,24,27,25,25,25
89,2230beca2c1a42ffa3d0455c1c86dee5,25,17,17,15,12,7,12,15,17,14,17,17,17,37,27,28,28,22,7,28,29,28,29,27,27,27
90,8cc0efe0d08141459daa35bb966edd24,23,14,11,12,9,11,11,10,10,12,13,14,13,31,28,23,27,15,11,24,23,24,26,28,28,28
91,b51fcd84a0a745ee978936645e15658d,32,22,21,21,19,10,22,21,21,20,22,22,22,39,34,36,33,22,10,34,35,36,31,34,34,34
92,1af89fdd753741a0a32bb71a0d110056,26,22,16,21,10,13,21,18,18,21,21,21,21,37,32,29,31,16,14,34,31,29,31,32,32,32
93,93d7790ada1c4aeeb045127d3cc5a02e,28,21,15,19,15,10,18,19,17,19,21,21,21,34,31,29,31,18,10,30,32,30,31,31,31,31
94,0a8ce92862ac47829643d3ce98aa31ca,27,20,16,20,11,9,20,18,19,20,20,20,20,38,38,32,38,20,10,37,35,32,38,38,38,38
95,5f97c4f4c6a5442294bf69248144c50c,17,11,11,10,4,10,12,11,11,10,11,11,11,33,30,22,29,5,11,27,27,24,29,28,28,28
96,457895346f554a0891097b8845672d50,35,26,22,25,22,10,26,26,24,25,26,26,26,41,37,35,36,37,11,37,37,36,37,37,37,37
