,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
17,105,1,105,192,1,105,192,1,105,105,105,105,105,True,False,True,False,False,True,False,False,True,True,True,True
18,200,2,200,196,214,200,200,2,200,200,200,200,196,False,False,False,True,False,False,False,False,False,False,False,False
19,52,1,52,1,87,52,52,1,52,52,52,52,87,False,False,False,False,True,False,False,False,False,False,False,False
20,103,103,103,142,53,103,103,103,103,103,103,103,103,True,True,True,False,False,True,True,True,True,True,True,True
21,187,20,20,20,205,187,187,20,20,187,187,187,187,True,False,False,False,False,True,True,False,False,True,True,True
22,107,21,107,21,161,107,107,21,107,107,107,107,21,False,True,False,True,False,False,False,True,False,False,False,False
23,221,221,221,61,61,221,221,221,221,221,221,221,42,False,False,False,False,False,False,False,False,False,False,False,False
24,187,156,187,187,195,187,187,156,187,187,187,187,187,True,False,True,True,False,True,True,False,True,True,True,True
25,1,1,1,1,1,1,1,1,1,1,1,1,206,False,False,False,False,False,False,False,False,False,False,False,False
26,243,243,243,84,243,243,243,243,243,243,243,243,243,True,True,True,False,True,True,True,True,True,True,True,True
27,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
28,263,2,263,68,257,263,263,2,263,263,263,263,19,False,False,False,False,False,False,False,False,False,False,False,False
29,190,7,190,238,129,190,190,7,190,190,190,190,190,True,False,True,False,False,True,True,False,True,True,True,True
30,118,5,118,142,86,118,118,118,118,118,118,118,118,True,False,True,False,False,True,True,True,True,True,True,True
31,193,103,193,193,232,193,193,193,193,193,193,193,103,False,True,False,False,False,False,False,False,False,False,False,False
32,107,107,107,107,107,107,107,107,107,107,107,107,184,False,False,False,False,False,False,False,False,False,False,False,False
33,187,187,187,167,268,187,187,187,187,187,187,187,187,True,True,True,False,False,True,True,True,True,True,True,True
34,67,67,67,67,191,67,67,67,67,67,67,67,16,False,False,False,False,False,False,False,False,False,False,False,False
35,241,146,241,253,253,241,241,241,241,241,241,241,241,True,False,True,False,False,True,True,True,True,True,True,True
36,82,2,82,82,82,82,82,82,82,82,82,82,82,True,False,True,True,True,True,True,True,True,True,True,True
