,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_21_linear_match,hard_agent_21_log10_match,hard_agent_21_ln_match
35,72,2,259,206,269,72,206,72,259,72,72,72,269,False,False,False,False,True,False,False,False,False,False,False,False
36,67,67,67,91,134,67,91,67,67,67,67,67,221,False,False,False,False,False,False,False,False,False,False,False,False
37,188,1,188,1,84,188,188,1,188,188,188,188,198,False,False,False,False,False,False,False,False,False,False,False,False
38,188,156,188,188,188,188,188,188,188,188,188,188,269,False,False,False,False,False,False,False,False,False,False,False,False
39,167,30,167,167,167,167,167,167,167,167,167,167,178,False,False,False,False,False,False,False,False,False,False,False,False
40,92,92,92,92,198,92,92,92,92,92,92,92,198,False,False,False,False,True,False,False,False,False,False,False,False
41,20,20,20,20,20,20,20,20,20,20,20,20,20,True,True,True,True,True,True,True,True,True,True,True,True
0,96,1,96,96,176,1,1,1,96,96,96,96,124,False,False,False,False,False,False,False,False,False,False,False,False
1,69,2,69,143,220,2,2,2,69,69,69,69,69,True,False,True,False,False,False,False,False,True,True,True,True
2,255,103,238,238,123,103,103,103,238,255,255,255,255,True,False,False,False,False,False,False,False,False,True,True,True
3,94,94,215,94,246,94,94,94,215,94,94,94,19,False,False,False,False,False,False,False,False,False,False,False,False
4,24,24,24,182,253,24,24,24,24,24,24,24,70,False,False,False,False,False,False,False,False,False,False,False,False
5,184,184,229,186,187,184,184,184,229,184,184,184,253,False,False,False,False,False,False,False,False,False,False,False,False
6,238,80,271,238,123,271,80,80,238,238,238,238,256,False,False,False,False,False,False,False,False,False,False,False,False
7,69,17,69,157,69,24,17,17,69,69,69,69,69,True,False,True,False,True,False,False,False,True,True,True,True
8,1,1,1,1,163,243,1,1,1,1,1,1,205,False,False,False,False,False,False,False,False,False,False,False,False
9,2,2,205,205,2,2,2,2,205,2,2,2,123,False,False,False,False,False,False,False,False,False,False,False,False
10,167,167,167,167,164,222,167,167,222,167,167,167,222,False,False,False,False,False,True,False,False,True,False,False,False
11,92,92,92,92,161,92,92,92,92,92,92,92,92,True,True,True,True,False,True,True,True,True,True,True,True
12,205,205,205,205,205,205,205,205,205,205,205,205,23,False,False,False,False,False,False,False,False,False,False,False,False
13,229,229,229,229,229,229,229,229,229,229,229,229,229,True,True,True,True,True,True,True,True,True,True,True,True
14,102,5,102,209,101,67,5,5,102,102,102,102,102,True,False,True,False,False,False,False,False,True,True,True,True
15,209,31,31,209,177,177,149,31,31,209,209,209,177,False,False,False,False,True,True,False,False,False,False,False,False
16,79,6,24,165,224,24,6,6,24,79,79,79,79,True,False,False,False,False,False,False,False,False,True,True,True
17,157,30,143,157,221,103,143,30,143,157,157,157,56,False,False,False,False,False,False,False,False,False,False,False,False
18,103,12,103,12,12,103,62,12,103,103,103,103,85,False,False,False,False,False,False,False,False,False,False,False,False
19,140,22,103,119,181,103,140,22,103,140,140,140,256,False,False,False,False,False,False,False,False,False,False,False,False
20,143,143,231,32,231,143,143,143,231,143,143,143,231,False,False,True,False,True,False,False,False,True,False,False,False
21,203,22,184,186,164,184,22,22,184,203,203,203,150,False,False,False,False,False,False,False,False,False,False,False,False
22,247,72,247,101,247,247,259,72,247,247,247,247,46,False,False,False,False,False,False,False,False,False,False,False,False
23,157,149,20,157,157,20,149,149,20,157,157,157,149,False,True,False,False,False,False,True,True,False,False,False,False
24,24,24,24,268,57,24,28,24,24,24,24,24,268,False,False,False,True,False,False,False,False,False,False,False,False
25,247,30,247,247,247,247,247,30,247,247,247,247,148,False,False,False,False,False,False,False,False,False,False,False,False
26,165,165,257,165,165,165,257,165,257,165,165,165,257,False,False,True,False,False,False,True,False,True,False,False,False
27,140,140,140,140,140,140,140,140,140,140,140,140,140,True,True,True,True,True,True,True,True,True,True,True,True
28,76,0,17,110,195,76,0,0,17,76,76,76,76,True,False,False,False,False,True,False,False,False,True,True,True
29,24,24,271,157,243,24,149,24,271,24,24,24,271,False,False,True,False,False,False,False,False,True,False,False,False
30,140,91,140,86,91,242,140,242,140,140,140,140,146,False,False,False,False,False,False,False,False,False,False,False,False
31,47,6,6,47,57,72,6,72,6,47,47,47,70,False,False,False,False,False,False,False,False,False,False,False,False
32,203,74,143,238,143,247,143,247,143,203,203,203,203,True,False,False,False,False,False,False,False,False,True,True,True
33,203,149,149,176,7,149,149,149,149,203,203,203,256,False,False,False,False,False,False,False,False,False,False,False,False
34,238,1,238,238,238,187,238,187,238,238,238,238,232,False,False,False,False,False,False,False,False,False,False,False,False
35,253,62,253,62,16,20,253,20,253,253,253,253,256,False,False,False,False,False,False,False,False,False,False,False,False
36,17,17,17,17,257,181,17,181,215,17,17,17,17,True,True,True,True,False,False,True,False,False,True,True,True
37,157,91,149,157,157,243,149,243,149,157,157,157,91,False,True,False,False,False,False,False,False,False,False,False,False
38,140,140,205,140,205,140,140,140,205,140,140,140,205,False,False,True,False,True,False,False,False,True,False,False,False
39,6,6,6,200,206,6,6,6,6,6,6,6,200,False,False,False,True,False,False,False,False,False,False,False,False
40,247,247,247,247,109,247,247,247,247,247,247,247,109,False,False,False,False,True,False,False,False,False,False,False,False
41,222,222,222,222,222,222,222,222,222,222,222,222,222,True,True,True,True,True,True,True,True,True,True,True,True
0,248,62,248,119,193,62,62,62,248,248,248,248,233,False,False,False,False,False,False,False,False,False,False,False,False
1,143,107,143,142,98,107,107,107,143,143,143,143,98,False,False,False,False,True,False,False,False,False,False,False,False
2,209,107,209,209,23,107,107,107,209,209,209,209,110,False,False,False,False,False,False,False,False,False,False,False,False
3,96,96,96,96,243,96,96,96,96,96,96,96,96,True,True,True,True,False,True,True,True,True,True,True,True
4,4,89,89,86,198,89,89,89,89,4,4,4,98,False,False,False,False,False,False,False,False,False,False,False,False
5,67,67,67,86,231,28,67,67,67,67,67,67,86,False,False,False,True,False,False,False,False,False,False,False,False
6,92,167,222,167,224,92,167,167,222,92,92,92,10,False,False,False,False,False,False,False,False,False,False,False,False
7,238,67,4,238,157,129,67,67,4,238,238,238,238,True,False,False,True,False,False,False,False,False,True,True,True
8,248,62,248,62,242,248,62,62,248,248,248,248,248,True,False,True,False,False,True,False,False,True,True,True,True
9,4,229,247,229,243,229,229,229,229,4,4,4,16,False,False,False,False,False,False,False,False,False,False,False,False
10,140,140,140,140,163,140,140,140,140,140,140,140,163,False,False,False,False,True,False,False,False,False,False,False,False
11,92,92,92,92,92,92,92,92,92,92,92,92,100,False,False,False,False,False,False,False,False,False,False,False,False
12,89,89,89,89,208,89,89,89,89,89,89,89,89,True,True,True,True,False,True,True,True,True,True,True,True
13,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
14,95,95,107,120,145,95,95,95,107,95,95,95,70,False,False,False,False,False,False,False,False,False,False,False,False
15,95,24,146,95,95,95,95,24,24,95,95,95,25,False,False,False,False,False,False,False,False,False,False,False,False
16,203,94,94,94,61,253,253,94,94,203,203,203,94,False,True,True,True,False,False,False,True,True,False,False,False
17,5,5,5,167,92,5,5,5,5,5,5,5,269,False,False,False,False,False,False,False,False,False,False,False,False
18,5,5,5,182,67,5,5,5,5,5,5,5,236,False,False,False,False,False,False,False,False,False,False,False,False
19,22,6,158,22,199,22,22,6,158,22,22,22,124,False,False,False,False,False,False,False,False,False,False,False,False
20,140,52,107,86,107,140,140,52,107,140,140,140,86,False,False,False,True,False,False,False,False,False,False,False,False
21,150,30,107,107,150,229,229,30,107,150,150,150,215,False,False,False,False,False,False,False,False,False,False,False,False
22,95,95,271,95,95,95,95,95,271,95,95,95,267,False,False,False,False,False,False,False,False,False,False,False,False
23,229,229,229,229,148,229,229,229,229,229,229,229,7,False,False,False,False,False,False,False,False,False,False,False,False
24,253,253,253,61,61,253,253,253,253,253,253,253,61,False,False,False,True,True,False,False,False,False,False,False,False
25,184,184,184,184,92,92,92,184,184,184,184,184,100,False,False,False,False,False,False,False,False,False,False,False,False
26,5,5,5,5,92,5,5,5,5,5,5,5,92,False,False,False,False,True,False,False,False,False,False,False,False
27,75,75,75,75,75,75,75,75,75,75,75,75,75,True,True,True,True,True,True,True,True,True,True,True,True
28,95,6,80,80,158,95,95,6,95,95,95,95,269,False,False,False,False,False,False,False,False,False,False,False,False
29,157,1,91,1,110,92,92,1,91,157,157,157,110,False,False,False,False,True,False,False,False,False,False,False,False
30,238,6,6,238,238,6,6,238,6,238,238,238,202,False,False,False,False,False,False,False,False,False,False,False,False
31,140,1,140,80,149,140,140,80,140,140,140,140,269,False,False,False,False,False,False,False,False,False,False,False,False
32,95,5,95,246,29,95,95,246,95,95,95,95,246,False,False,False,True,False,False,False,True,False,False,False,False
33,5,5,24,246,5,5,5,111,5,5,5,5,111,False,False,False,False,False,False,False,True,False,False,False,False
34,95,53,95,53,95,95,95,95,95,95,95,95,42,False,False,False,False,False,False,False,False,False,False,False,False
35,95,2,95,17,17,95,95,95,95,95,95,95,221,False,False,False,False,False,False,False,False,False,False,False,False
36,95,6,95,244,181,95,95,244,95,95,95,95,10,False,False,False,False,False,False,False,False,False,False,False,False
37,157,157,263,157,263,92,92,157,215,157,157,157,157,True,True,False,True,False,False,False,True,False,True,True,True
38,6,6,6,62,199,6,6,6,6,6,6,6,7,False,False,False,False,False,False,False,False,False,False,False,False
39,140,1,140,1,140,140,140,1,140,140,140,140,1,False,True,False,True,False,False,False,True,False,False,False,False
40,259,30,259,259,30,259,259,259,259,259,259,259,30,False,True,False,False,True,False,False,False,False,False,False,False
41,5,5,5,5,5,5,5,5,5,5,5,5,5,True,True,True,True,True,True,True,True,True,True,True,True
0,264,33,264,264,129,33,33,33,264,264,264,264,264,True,False,True,True,False,False,False,False,True,True,True,True
1,209,2,49,209,217,2,2,2,49,209,209,209,209,True,False,False,True,False,False,False,False,False,True,True,True
2,238,6,188,238,271,6,6,6,188,238,238,238,132,False,False,False,False,False,False,False,False,False,False,False,False
3,231,149,231,182,260,149,149,149,182,231,231,231,54,False,False,False,False,False,False,False,False,False,False,False,False
4,24,2,24,86,67,2,2,2,24,24,24,24,36,False,False,False,False,False,False,False,False,False,False,False,False
5,95,95,222,167,95,181,95,95,222,95,95,95,181,False,False,False,False,False,True,False,False,False,False,False,False
6,17,17,20,244,25,20,17,17,20,17,17,17,25,False,False,False,False,True,False,False,False,False,False,False,False
7,140,140,232,140,232,247,140,140,140,140,140,140,243,False,False,False,False,False,False,False,False,False,False,False,False
8,157,91,46,157,157,181,91,91,46,157,157,157,181,False,False,False,False,False,True,False,False,False,False,False,False
9,2,2,10,91,91,2,2,2,10,2,2,2,2,True,True,False,False,False,True,True,True,False,True,True,True
10,6,6,181,6,6,181,6,6,181,6,6,6,181,False,False,True,False,False,True,False,False,True,False,False,False
11,182,182,182,182,35,182,182,182,182,182,182,182,182,True,True,True,True,False,True,True,True,True,True,True,True
12,2,2,2,2,161,2,2,2,161,2,2,2,2,True,True,True,True,False,True,True,True,False,True,True,True
13,222,222,222,222,222,222,222,222,222,222,222,222,222,True,True,True,True,True,True,True,True,True,True,True,True
14,18,6,24,192,206,24,6,6,24,18,18,18,116,False,False,False,False,False,False,False,False,False,False,False,False
15,231,21,231,142,195,195,253,21,231,231,231,231,195,False,False,False,False,True,True,False,False,False,False,False,False
16,184,143,184,182,45,184,143,143,184,184,184,184,243,False,False,False,False,False,False,False,False,False,False,False,False
17,8,8,229,8,231,158,229,8,229,8,8,8,8,True,True,False,True,False,False,False,True,False,True,True,True
18,140,94,140,245,236,195,140,94,140,140,140,140,245,False,False,False,True,False,False,False,False,False,False,False,False
19,184,1,154,1,53,184,154,1,154,184,184,184,105,False,False,False,False,False,False,False,False,False,False,False,False
20,238,129,242,238,163,242,129,129,242,238,238,238,242,False,False,True,False,False,True,False,False,True,False,False,False
21,203,203,238,238,267,238,151,203,238,203,203,203,238,False,False,True,True,False,True,False,False,True,False,False,False
22,67,6,67,6,185,67,253,6,67,67,67,67,67,True,False,True,False,False,True,False,False,True,True,True,True
23,205,236,205,205,205,81,205,236,205,205,205,205,81,False,False,False,False,False,True,False,False,False,False,False,False
24,143,143,215,143,148,215,143,143,215,143,143,143,143,True,True,False,True,False,False,True,True,False,True,True,True
25,124,30,124,0,124,124,124,30,124,124,124,124,30,False,True,False,False,False,False,False,True,False,False,False,False
26,268,268,28,268,268,28,28,268,28,268,268,268,268,True,True,False,True,True,False,False,True,False,True,True,True
27,215,215,215,215,215,215,215,215,215,215,215,215,215,True,True,True,True,True,True,True,True,True,True,True,True
28,95,62,95,228,149,19,95,62,95,95,95,95,19,False,False,False,False,False,True,False,False,False,False,False,False
29,255,30,80,80,167,247,255,30,80,255,255,255,19,False,False,False,False,False,False,False,False,False,False,False,False
30,255,1,255,80,149,243,255,13,255,255,255,255,80,False,False,False,True,False,False,False,False,False,False,False,False
31,209,22,22,238,238,24,22,10,22,209,209,209,209,True,False,False,False,False,False,False,False,False,True,True,True
32,203,1,140,1,269,243,140,156,1,203,203,203,61,False,False,False,False,False,False,False,False,False,False,False,False
33,31,6,31,142,142,242,6,31,31,31,31,31,142,False,False,False,True,True,False,False,False,False,False,False,False
34,232,247,198,232,87,247,232,198,198,232,232,232,158,False,False,False,False,False,False,False,False,False,False,False,False
35,229,6,229,165,229,229,229,30,229,229,229,229,165,False,False,False,True,False,False,False,False,False,False,False,False
36,231,149,149,160,196,149,149,196,149,231,231,231,42,False,False,False,False,False,False,False,False,False,False,False,False
37,167,30,236,167,236,247,167,236,247,167,167,167,247,False,False,False,False,False,True,False,False,True,False,False,False
38,229,229,229,229,243,243,229,161,229,229,229,229,243,False,False,False,False,True,True,False,False,False,False,False,False
39,24,24,24,24,24,24,24,161,24,24,24,24,24,True,True,True,True,True,True,True,False,True,True,True,True
40,140,140,140,140,156,140,140,156,140,140,140,140,140,True,True,True,True,False,True,True,False,True,True,True,True
41,156,156,156,156,156,156,156,156,156,156,156,156,156,True,True,True,True,True,True,True,True,True,True,True,True
0,184,33,184,142,184,33,33,33,184,184,184,184,108,False,False,False,False,False,False,False,False,False,False,False,False
1,69,18,184,119,18,18,18,18,184,69,69,69,18,False,True,False,False,True,True,True,True,False,False,False,False
2,271,165,188,178,188,165,165,165,188,271,271,271,168,False,False,False,False,False,False,False,False,False,False,False,False
3,55,55,105,55,188,55,55,55,105,55,55,55,271,False,False,False,False,False,False,False,False,False,False,False,False
4,248,30,222,107,107,30,30,30,222,248,248,248,222,False,False,True,False,False,False,False,False,True,False,False,False
5,209,30,92,209,30,215,30,30,184,209,209,209,214,False,False,False,False,False,False,False,False,False,False,False,False
6,220,6,72,200,231,220,6,6,72,220,220,220,214,False,False,False,False,False,False,False,False,False,False,False,False
7,184,67,184,184,60,60,67,67,60,184,184,184,42,False,False,False,False,False,False,False,False,False,False,False,False
8,184,72,184,77,184,163,72,72,184,184,184,184,163,False,False,False,False,False,True,False,False,False,False,False,False
9,184,107,271,107,184,161,107,107,271,184,184,184,161,False,False,False,False,False,True,False,False,False,False,False,False
10,188,187,188,187,267,267,187,187,188,188,188,188,267,False,False,False,False,True,True,False,False,False,False,False,False
11,188,91,91,91,91,188,91,91,91,188,188,188,91,False,True,True,True,True,False,True,True,True,False,False,False
12,267,267,267,0,42,267,267,267,267,267,267,267,42,False,False,False,False,True,False,False,False,False,False,False,False
13,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
14,4,2,72,178,228,260,2,2,72,4,4,4,260,False,False,False,False,False,True,False,False,False,False,False,False
15,95,95,97,157,46,97,19,95,97,95,95,95,268,False,False,False,False,False,False,False,False,False,False,False,False
16,192,2,17,192,16,194,67,2,67,192,192,192,49,False,False,False,False,False,False,False,False,False,False,False,False
17,119,77,158,119,46,119,158,77,158,119,119,119,35,False,False,False,False,False,False,False,False,False,False,False,False
18,271,107,4,107,81,97,107,107,4,271,271,271,97,False,False,False,False,False,True,False,False,False,False,False,False
19,55,22,55,157,187,267,20,22,55,55,55,55,55,True,False,True,False,False,False,False,False,True,True,True,True
20,154,91,205,91,60,267,243,91,205,154,154,154,204,False,False,False,False,False,False,False,False,False,False,False,False
21,156,156,253,244,244,156,156,156,253,156,156,156,218,False,False,False,False,False,False,False,False,False,False,False,False
22,4,2,2,244,28,188,2,2,2,4,4,4,4,True,False,False,False,False,False,False,False,False,True,True,True
23,132,132,57,132,7,57,132,132,132,132,132,132,123,False,False,False,False,False,False,False,False,False,False,False,False
24,167,167,16,167,16,163,16,167,16,167,167,167,163,False,False,False,False,False,True,False,False,False,False,False,False
25,232,77,65,77,77,232,65,77,65,232,232,232,77,False,True,False,True,True,False,False,True,False,False,False,False
26,4,4,4,4,205,4,4,4,4,4,4,4,4,True,True,True,True,False,True,True,True,True,True,True,True
27,253,253,253,253,253,253,253,253,253,253,253,253,253,True,True,True,True,True,True,True,True,True,True,True,True
28,27,1,1,1,16,57,27,1,196,27,27,27,98,False,False,False,False,False,False,False,False,False,False,False,False
29,80,52,184,80,243,57,184,52,184,80,80,80,224,False,False,False,False,False,False,False,False,False,False,False,False
30,248,0,105,246,105,270,105,105,105,248,248,248,191,False,False,False,False,False,False,False,False,False,False,False,False
31,103,2,188,119,144,260,103,103,103,103,103,103,54,False,False,False,False,False,False,False,False,False,False,False,False
32,0,0,0,80,263,164,20,20,0,0,0,0,164,False,False,False,False,False,True,False,False,False,False,False,False
33,89,6,52,52,60,267,52,52,52,89,89,89,214,False,False,False,False,False,False,False,False,False,False,False,False
34,184,6,188,178,194,194,184,184,188,184,184,184,194,False,False,False,False,True,True,False,False,False,False,False,False
35,220,30,129,182,129,220,215,182,129,220,220,220,257,False,False,False,False,False,False,False,False,False,False,False,False
36,67,67,67,46,46,57,67,67,67,67,67,67,271,False,False,False,False,False,False,False,False,False,False,False,False
37,184,167,184,167,243,167,184,184,184,184,184,184,205,False,False,False,False,False,False,False,False,False,False,False,False
38,248,62,248,62,248,57,248,248,248,248,248,248,92,False,False,False,False,False,False,False,False,False,False,False,False
39,188,2,247,188,188,188,247,247,247,188,188,188,188,True,False,False,True,True,True,False,False,False,True,True,True
40,20,20,20,20,20,20,20,20,20,20,20,20,20,True,True,True,True,True,True,True,True,True,True,True,True
41,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
0,209,77,209,209,107,77,77,77,209,209,209,209,111,False,False,False,False,False,False,False,False,False,False,False,False
1,203,91,97,245,178,91,91,91,97,203,203,203,245,False,False,False,True,False,False,False,False,False,False,False,False
2,234,2,195,94,167,2,2,2,195,234,234,234,12,False,False,False,False,False,False,False,False,False,False,False,False
3,80,30,149,80,48,30,30,30,149,80,80,80,80,True,False,False,True,False,False,False,False,False,True,True,True
4,203,1,181,1,203,1,1,1,181,203,203,203,165,False,False,False,False,False,False,False,False,False,False,False,False
5,17,1,247,1,186,1,1,1,253,17,17,17,178,False,False,False,False,False,False,False,False,False,False,False,False
6,140,52,231,110,163,110,52,52,231,140,140,140,110,False,False,False,True,False,True,False,False,False,False,False,False
7,167,72,72,167,167,167,72,72,72,167,167,167,167,True,False,False,True,True,True,False,False,False,True,True,True
8,107,77,107,77,28,107,77,77,107,107,107,107,107,True,False,True,False,False,True,False,False,True,True,True,True
9,203,91,187,91,203,203,91,91,187,203,203,203,203,True,False,False,False,True,True,False,False,False,True,True,True
10,167,167,187,167,224,167,167,167,187,167,167,167,224,False,False,False,False,True,False,False,False,False,False,False,False
11,246,46,246,246,42,246,46,46,246,246,246,246,42,False,False,False,False,True,False,False,False,False,False,False,False
12,1,1,1,1,228,1,1,1,1,1,1,1,1,True,True,True,True,False,True,True,True,True,True,True,True
13,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
14,264,94,150,264,160,264,94,94,150,264,264,264,264,True,False,False,True,False,True,False,False,False,True,True,True
15,223,26,260,223,223,223,223,26,260,223,223,223,223,True,False,False,True,True,True,True,False,False,True,True,True
16,80,2,265,80,118,80,80,2,265,80,80,80,80,True,False,False,True,False,True,True,False,False,True,True,True
17,49,52,129,182,158,182,182,52,129,49,49,49,111,False,False,False,False,False,False,False,False,False,False,False,False
18,248,0,2,157,157,157,157,0,2,248,248,248,190,False,False,False,False,False,False,False,False,False,False,False,False
19,271,21,242,21,28,21,242,21,242,271,271,271,21,False,True,False,True,False,True,False,True,False,False,False,False
20,255,157,255,157,242,157,157,157,255,255,255,255,255,True,False,True,False,False,False,False,False,True,True,True,True
21,215,149,149,228,257,228,228,149,149,215,215,215,149,False,True,True,False,False,False,False,True,True,False,False,False
22,229,124,229,229,208,229,232,124,229,229,229,229,229,True,False,True,True,False,True,False,False,True,True,True,True
23,89,30,89,89,191,89,191,30,89,89,89,89,89,True,False,True,True,False,True,False,False,True,True,True,True
24,149,149,149,228,149,228,228,149,149,149,149,149,16,False,False,False,False,False,False,False,False,False,False,False,False
25,46,91,46,91,91,46,46,91,46,46,46,46,258,False,False,False,False,False,False,False,False,False,False,False,False
26,188,188,188,188,188,188,188,188,188,188,188,188,185,False,False,False,False,False,False,False,False,False,False,False,False
27,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
28,94,2,89,94,124,94,94,2,89,94,94,94,86,False,False,False,False,False,False,False,False,False,False,False,False
29,24,24,89,178,24,178,178,24,89,24,24,24,89,False,False,True,False,False,False,False,False,True,False,False,False
30,248,18,248,80,158,80,80,158,248,248,248,248,248,True,False,True,False,False,False,False,False,True,True,True,True
31,131,131,92,157,54,157,157,243,92,131,131,131,92,False,False,True,False,False,False,False,False,True,False,False,False
32,238,111,150,238,84,238,238,271,150,238,238,238,111,False,True,False,False,False,False,False,False,False,False,False,False
33,238,72,92,238,119,238,238,72,92,238,238,238,238,True,False,False,True,False,True,True,False,False,True,True,True
34,231,6,6,119,208,119,119,181,6,231,231,231,119,False,False,False,True,False,True,True,False,False,False,False,False
35,238,140,140,238,257,238,238,140,140,238,238,238,238,True,False,False,True,False,True,True,False,False,True,True,True
36,124,77,124,77,20,77,77,20,124,124,124,124,20,False,False,False,False,True,False,False,True,False,False,False,False
37,226,77,178,178,226,178,178,226,178,226,226,226,178,False,False,True,True,False,True,True,False,True,False,False,False
38,203,30,203,203,203,203,203,203,203,203,203,203,203,True,False,True,True,True,True,True,True,True,True,True,True
39,231,231,231,231,243,231,231,243,231,231,231,231,231,True,True,True,True,False,True,True,False,True,True,True,True
40,224,224,224,224,224,224,224,224,224,224,224,224,224,True,True,True,True,True,True,True,True,True,True,True,True
41,110,110,110,110,110,110,110,110,110,110,110,110,110,True,True,True,True,True,True,True,True,True,True,True,True
0,255,0,255,246,103,0,0,0,255,255,255,255,0,False,True,False,False,False,True,True,True,False,False,False,False
1,67,2,67,110,30,2,2,2,67,67,67,67,256,False,False,False,False,False,False,False,False,False,False,False,False
2,140,2,140,228,87,2,2,2,203,140,140,140,87,False,False,False,False,True,False,False,False,False,False,False,False
3,95,30,86,86,134,30,30,30,86,95,95,95,95,True,False,False,False,False,False,False,False,False,True,True,True
4,67,67,16,80,164,67,67,67,16,67,67,67,56,False,False,False,False,False,False,False,False,False,False,False,False
5,89,68,89,68,89,89,68,68,89,89,89,89,89,True,False,True,False,True,True,False,False,True,True,True,True
6,89,77,89,142,77,89,77,77,221,89,89,89,77,False,True,False,False,True,False,True,True,False,False,False,False
7,184,184,119,119,236,184,184,184,119,184,184,184,214,False,False,False,False,False,False,False,False,False,False,False,False
8,255,255,178,246,246,255,255,255,178,255,255,255,255,True,True,False,False,False,True,True,True,False,True,True,True
9,89,30,4,4,4,89,30,30,4,89,89,89,4,False,False,True,True,True,False,False,False,True,False,False,False
10,184,2,184,228,163,184,2,2,184,184,184,184,228,False,False,False,True,False,False,False,False,False,False,False,False
11,196,30,196,196,196,196,30,30,196,196,196,196,196,True,False,True,True,True,True,False,False,True,True,True,True
12,57,57,57,0,164,57,57,57,57,57,57,57,164,False,False,False,False,True,False,False,False,False,False,False,False
13,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
14,143,17,242,209,74,242,17,17,242,143,143,143,74,False,False,False,False,True,False,False,False,False,False,False,False
15,184,184,184,186,16,184,184,184,184,184,184,184,87,False,False,False,False,False,False,False,False,False,False,False,False
16,184,167,16,167,16,184,184,167,16,184,184,184,191,False,False,False,False,False,False,False,False,False,False,False,False
17,67,67,149,178,149,67,67,67,149,67,67,67,204,False,False,False,False,False,False,False,False,False,False,False,False
18,184,33,184,244,185,184,184,33,184,184,184,184,123,False,False,False,False,False,False,False,False,False,False,False,False
19,253,231,253,119,122,253,231,231,253,253,253,253,231,False,True,False,False,False,False,True,True,False,False,False,False
20,203,6,6,167,196,203,203,6,6,203,203,203,203,True,False,False,False,False,True,True,False,False,True,True,True
21,140,140,140,120,140,140,140,140,214,140,140,140,140,True,True,True,False,True,True,True,True,False,True,True,True
22,143,17,203,17,222,143,203,17,203,143,143,143,17,False,True,False,True,False,False,False,True,False,False,False,False
23,184,184,184,184,184,184,184,184,184,184,184,184,28,False,False,False,False,False,False,False,False,False,False,False,False
24,232,222,222,222,198,232,232,222,222,232,232,232,222,False,True,True,True,False,False,False,True,True,False,False,False
25,65,28,65,65,28,65,28,28,65,65,65,65,28,False,True,False,False,True,False,True,True,False,False,False,False
26,228,33,228,228,228,228,228,33,228,228,228,228,33,False,True,False,False,False,False,False,True,False,False,False,False
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,89,8,89,8,42,195,89,8,89,89,89,89,112,False,False,False,False,False,False,False,False,False,False,False,False
29,130,8,8,8,84,103,130,8,103,130,130,130,130,True,False,False,False,False,False,True,False,False,True,True,True
30,140,67,140,80,220,140,140,140,140,140,140,140,16,False,False,False,False,False,False,False,False,False,False,False,False
31,190,24,24,157,52,24,190,190,24,190,190,190,190,True,False,False,False,False,False,True,True,False,True,True,True
32,24,24,24,142,167,24,24,24,24,24,24,24,143,False,False,False,False,False,False,False,False,False,False,False,False
33,15,15,15,47,149,15,15,15,15,15,15,15,15,True,True,True,False,False,True,True,True,True,True,True,True
34,149,80,149,80,149,149,149,80,4,149,149,149,4,False,False,False,False,False,False,False,False,True,False,False,False
35,129,2,129,142,129,2,129,157,129,129,129,129,222,False,False,False,False,False,False,False,False,False,False,False,False
36,157,91,157,157,191,157,157,157,157,157,157,157,191,False,False,False,False,True,False,False,False,False,False,False,False
37,92,221,92,229,229,92,92,92,92,92,92,92,229,False,False,False,True,True,False,False,False,False,False,False,False
38,140,140,140,165,140,140,140,140,140,140,140,140,140,True,True,True,False,True,True,True,True,True,True,True,True
39,143,143,143,143,143,143,143,143,143,143,143,143,143,True,True,True,True,True,True,True,True,True,True,True,True
40,167,167,167,167,167,167,167,167,167,167,167,167,86,False,False,False,False,False,False,False,False,False,False,False,False
41,149,149,149,149,149,149,149,149,149,149,149,149,149,True,True,True,True,True,True,True,True,True,True,True,True
0,24,24,24,245,107,24,24,24,24,24,24,24,171,False,False,False,False,False,False,False,False,False,False,False,False
1,4,2,2,165,45,2,2,2,2,4,4,4,45,False,False,False,False,True,False,False,False,False,False,False,False
2,255,67,255,143,221,67,67,67,255,255,255,255,255,True,False,True,False,False,False,False,False,True,True,True,True
3,31,17,242,110,185,17,17,17,242,31,31,31,31,True,False,False,False,False,False,False,False,False,True,True,True
