,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
18,[ 77 268 103],[103  77 268],[268  77 103],[187 268 103],[ 90  91 187],[187 103 268],[187 103 268],[103  77 268],[103  77 268],[ 77 268 103],[ 77 268 103],[ 77 268 103],187,False,False,False,True,True,True,True,False,False,False,False,False
19,[247 142   5],[247   5 142],[247 154 142],[247   5 142],[ 90  91 154],[247   5 142],[247   5 142],[247   5 142],[129 154 142],[247 142   5],[247 142   5],[247 142   5],5,True,True,False,True,False,True,True,True,False,True,True,True
20,[ 92  93 271],[ 88 165  52],[ 22 165 100],[90 91 52],[271  91  29],[91 92 52],[91 92 52],[ 88 165  52],[ 22 100 165],[ 92  93 271],[ 92  93 271],[ 92  93 271],52,False,True,False,True,False,True,True,True,False,False,False,False
21,[198 146 184],[140 146 184],[146  77 184],[ 77 184 146],[91 92 77],[198 146 184],[198 146 184],[140 146 184],[140  77 184],[198 146 184],[198 146 184],[198 146 184],146,True,True,True,True,False,True,True,True,False,True,True,True
22,[ 92 231 238],[167 231 238],[167 231 185],[ 92 231 238],[ 90  91 185],[167 231 238],[167 231 238],[167 231 238],[167 231 185],[ 92 231 238],[ 92 231 238],[ 92 231 238],257,False,False,False,False,False,False,False,False,False,False,False,False
23,[ 91  90 105],[165 217 105],[214 105 165],[ 91 214 105],[ 90 271 214],[ 91  90 105],[ 91  90 105],[165 217 105],[214 105 165],[ 91  90 105],[ 91  90 105],[ 91  90 105],105,True,True,True,True,False,True,True,True,True,True,True,True
24,[ 90  91 271],[178 205 263],[263 178 110],[ 90  91 271],[ 89  90 205],[ 90  91 271],[ 90  91 271],[178 205 263],[263 178 110],[ 90  91 271],[ 90  91 271],[ 90  91 271],178,False,True,True,False,False,False,False,True,True,False,False,False
25,[ 90  56 232],[ 91  56 232],[271  93 232],[ 90 232  56],[271  91  56],[ 90 232  56],[ 90 232  56],[ 91  56 232],[ 92  91 232],[ 90  56 232],[ 90  56 232],[ 90  56 232],56,True,True,False,True,True,True,True,True,False,True,True,True
26,[271  90 268],[271 167 268],[271 268 167],[271  90 268],[ 92 167 271],[271 167 268],[271 167 268],[271 167 268],[271 268 167],[271  90 268],[271  90 268],[271  90 268],167,False,True,True,False,True,True,True,True,True,False,False,False
27,[ 90  91 271],[ 91 271  23],[ 90  91 271],[ 91 271  23],[ 91 271  23],[ 91 271  23],[ 91 271  23],[ 91 271  23],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 271],23,False,True,False,True,True,True,True,True,False,False,False,False
28,[209 104 245],[209 245 104],[100 149  65],[ 65 209 245],[271  91  22],[104 209 245],[104 209 245],[209 245 104],[100  65 149],[209 104 245],[209 104 245],[209 104 245],245,True,True,False,True,False,True,True,True,False,True,True,True
29,[198 211 240],[211 198 240],[ 10 164 185],[ 90  91 187],[ 91  92 198],[198 240 211],[198 240 211],[211 198 240],[164  10 185],[198 211 240],[198 211 240],[198 211 240],181,False,False,False,False,False,False,False,False,False,False,False,False
30,[189 234  24],[ 24 234 208],[189 234  24],[234  52  24],[271  90 189],[234  52  24],[234  52  24],[189 234  24],[189  24 208],[189 234  24],[189 234  24],[189 234  24],80,False,False,False,False,False,False,False,False,False,False,False,False
31,[107  94 153],[ 94 119 153],[ 94 107 153],[119  94 153],[ 91 271  57],[119  94 153],[119  94 153],[153  94 107],[107  94 153],[107  94 153],[107  94 153],[107  94 153],153,True,True,True,True,False,True,True,True,True,True,True,True
32,[ 46 142 175],[156 142 175],[221 165 142],[ 88 206 142],[ 91 206 271],[206 175 142],[206 175 142],[ 46 142 175],[221 165 142],[ 46 142 175],[ 46 142 175],[ 46 142 175],110,False,False,False,False,False,False,False,False,False,False,False,False
33,[271 107 232],[107  72 271],[271 107 134],[ 72 107 232],[ 90 271 156],[ 72 107 232],[ 72 107 232],[224 107 232],[  1 107 134],[271 107 232],[271 107 232],[271 107 232],107,True,True,True,True,False,True,True,True,True,True,True,True
34,[ 92 176 256],[244 256 176],[200 259 176],[271 244 176],[271  92 176],[244 176 256],[244 176 256],[176 256 224],[200 176 259],[ 92 176 256],[ 92 176 256],[ 92 176 256],176,True,True,True,True,True,True,True,True,True,True,True,True
35,[91 92 67],[57 72 67],[229  72  67],[187  72  67],[90 91 67],[187  72  67],[187  72  67],[ 90 224  67],[229  72  67],[91 92 67],[91 92 67],[91 92 67],67,True,True,True,True,True,True,True,True,True,True,True,True
36,[103  65  46],[103  46  65],[100  65 149],[ 92 103  65],[ 90  91 100],[ 92 103  65],[ 92 103  65],[103  65  46],[100  65 149],[103  65  46],[103  65  46],[103  65  46],65,True,True,True,True,False,True,True,True,True,True,True,True
37,[ 90  91 271],[ 88 222 158],[271 164 158],[ 90  91 271],[271  91 158],[ 90  91 271],[ 90  91 271],[ 90  91 271],[271 164 158],[ 90  91 271],[ 90  91 271],[ 90  91 271],158,False,True,True,False,True,False,False,False,True,False,False,False
38,[156  24 271],[ 72 271  24],[271  72  24],[135  72  24],[271  91  72],[135  72  24],[135  72  24],[156  24 271],[271  72  24],[156  24 271],[156  24 271],[156  24 271],24,True,True,True,True,False,True,True,True,True,True,True,True
39,[ 90  91 107],[ 91 243 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],[ 90  91 107],243,False,True,False,False,False,False,False,False,False,False,False,False
40,[ 90  91 271],[271  91 181],[271  91 181],[ 90  91 271],[271  91 181],[ 90  91 271],[ 90  91 271],[ 90  91 271],[271  91 181],[ 90  91 271],[ 90  91 271],[ 90  91 271],181,False,True,True,False,True,False,False,False,True,False,False,False
41,[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],[ 90  91 232],232,True,True,True,True,True,True,True,True,True,True,True,True
0,[269 239  34],[239 269  34],[269 239  34],[ 94 239  34],[90 91 46],[239 269  34],[239 269  34],[239 269  34],[269 239  34],[269 239  34],[269 239  34],[269 239  34],34,True,True,True,True,False,True,True,True,True,True,True,True
1,[ 53 260 175],[ 53 175 260],[ 20 196  16],[242  20  56],[ 89  90 123],[ 53 175 260],[ 53 175 260],[ 53 175 260],[ 20  16 196],[ 53 260 175],[ 53 260 175],[ 53 260 175],175,True,True,False,False,False,True,True,True,False,True,True,True
2,[ 28  24 258],[ 28 208 258],[105  24 208],[ 28 105  24],[ 91  90 105],[ 28 208 258],[ 28 208 258],[ 28 208 258],[ 24 185 208],[ 28  24 258],[ 28  24 258],[ 28  24 258],160,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 33  24 150],[ 24 150  33],[173  24 150],[150  24  33],[ 92  91 173],[ 24 150  33],[ 24 150  33],[ 24 150  33],[173  24 150],[ 33  24 150],[ 33  24 150],[ 33  24 150],33,True,True,False,True,False,True,True,True,False,True,True,True
4,[ 67  31 146],[146  31  67],[146 181  62],[146 209  67],[ 91 271 146],[146  31  67],[146  31  67],[146  31  67],[181 146  62],[ 67  31 146],[ 67  31 146],[ 67  31 146],209,False,False,False,True,False,False,False,False,False,False,False,False
5,[198 197 195],[198 195 197],[197  16 195],[ 92  93 195],[ 91  92 198],[198 195 224],[198 195 197],[198 195 197],[ 16 197 195],[198 195 197],[198 195 197],[198 195 197],224,False,False,False,False,False,True,False,False,False,False,False,False
6,[ 53 260 220],[ 53 220 260],[204 260  84],[ 93  94 271],[ 91  92 243],[ 53 220 260],[ 53 220 260],[ 53 220 260],[260 204  84],[ 53 260 220],[ 53 260 220],[ 53 260 220],204,False,False,True,False,False,False,False,False,True,False,False,False
7,[ 91  90 258],[206 202 258],[258 222 161],[ 91 206 271],[271  90 215],[ 90 202 258],[206 202 258],[206 202 258],[202 161 222],[ 91  90 258],[ 91  90 258],[ 91  90 258],258,True,True,True,False,False,True,True,True,False,True,True,True
8,[93 94 46],[57 46 72],[ 82  57 236],[ 94  72 271],[90 91 46],[93 94 46],[57 46 72],[57 46 72],[ 82  57 236],[93 94 46],[93 94 46],[93 94 46],17,False,False,False,False,False,False,False,False,False,False,False,False
9,[91 92 53],[271  90  53],[ 53 228  16],[ 92  93 271],[271  90  53],[91 92 53],[271  90  53],[271  90  53],[ 53 228  16],[91 92 53],[91 92 53],[91 92 53],53,True,True,True,False,True,True,True,True,True,True,True,True
10,[ 77  28 258],[ 77  28 258],[ 92  77 185],[90 77 28],[ 91  90 258],[ 92  77 258],[ 77  28 258],[ 77  28 258],[ 92  77 185],[ 77  28 258],[ 77  28 258],[ 77  28 258],258,True,True,False,False,True,True,True,True,False,True,True,True
11,[ 91  92 271],[ 90  91 236],[ 30 199 236],[ 90  91 271],[ 90  91 236],[ 91  92 271],[ 90  91 236],[ 90  91 236],[ 92 236 271],[ 91  92 271],[ 91  92 271],[ 91  92 271],236,False,True,True,False,True,False,True,True,True,False,False,False
12,[271  91 231],[271  91 231],[ 90 221 231],[271  91 231],[271  91 231],[271  91 231],[271  91 231],[271  91 231],[ 90 221 231],[271  91 231],[271  91 231],[271  91 231],231,True,True,True,True,True,True,True,True,True,True,True,True
13,[ 90  91 271],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[ 90  91 271],[ 90  91 271],[ 90  91 271],163,False,True,True,True,True,True,True,True,True,False,False,False
14,[192 238  73],[ 73 116 238],[195 185 116],[192 116 238],[271  89 116],[195 238  73],[ 73 116 238],[ 73 116 238],[163 185 116],[192 238  73],[192 238  73],[192 238  73],238,True,True,False,True,False,True,True,True,False,True,True,True
15,[  4  33 226],[241  33 226],[229 161 149],[103 226  33],[ 91  86 229],[ 78   4 226],[103 226  33],[241  33 226],[229 161 149],[  4  33 226],[  4  33 226],[  4  33 226],226,True,True,False,True,False,True,True,True,False,True,True,True
16,[156  45 108],[173  77 156],[156  77 188],[ 98  77 206],[ 89  90 120],[156  77 108],[ 45 108 206],[173  77 156],[156  77 188],[156  45 108],[156  45 108],[156  45 108],191,False,False,False,False,False,False,False,False,False,False,False,False
17,[ 90 184  46],[ 46 184 208],[ 92 184 145],[ 93 271 184],[271  90 208],[91 93 46],[ 93 271 184],[ 46 184 208],[ 92 145 184],[ 90 184  46],[ 90 184  46],[ 90 184  46],182,False,False,False,False,False,False,False,False,False,False,False,False
18,[220 231 175],[231 208 175],[175 220 231],[271 206 231],[ 91  92 164],[231 220 175],[220 231 175],[231 208 175],[175 220 231],[220 231 175],[220 231 175],[220 231 175],231,True,True,True,True,False,True,True,True,True,True,True,True
19,[ 93  94 271],[182 218   6],[ 84 129   6],[ 93  92 242],[271  89 218],[ 93  94 271],[ 94  93 242],[182 218   6],[ 84 129   6],[ 93  94 271],[ 93  94 271],[ 93  94 271],182,False,True,False,False,False,False,False,True,False,False,False,False
20,[271  92 211],[211 212  57],[236 143  57],[ 91  86 212],[ 89  90 222],[271  92 211],[271 211 212],[211 212  57],[236  57 143],[271  92 211],[271  92 211],[271  92 211],222,False,False,False,False,True,False,False,False,False,False,False,False
21,[ 92 247 231],[247 231 212],[247 122 149],[231 247 212],[ 91  86 212],[ 92 247 231],[247 231 212],[247 231 212],[236 122 149],[ 92 247 231],[ 92 247 231],[ 92 247 231],214,False,False,False,False,False,False,False,False,False,False,False,False
22,[271  92 211],[  6 211 244],[244   6 185],[ 91  92 244],[271  92 163],[271  92 211],[ 92 211 244],[  6 211 244],[244   6 185],[271  92 211],[271  92 211],[271  92 211],182,False,False,False,False,False,False,False,False,False,False,False,False
23,[92 77  4],[92 77  4],[ 77 229 149],[93 88 77],[ 91  86 229],[92 77  4],[93 88 77],[92 77  4],[229  77 149],[92 77  4],[92 77  4],[92 77  4],4,True,True,False,False,False,True,False,True,False,True,True,True
24,[91 92 77],[206 173  77],[ 77 188 173],[ 91 206  77],[91 92 77],[91 92 77],[ 91 206  77],[206 173  77],[ 77 188 173],[91 92 77],[91 92 77],[91 92 77],77,True,True,True,True,True,True,True,True,True,True,True,True
25,[ 90  91 271],[271  90 208],[271 208 163],[ 90  91 271],[271  92 163],[ 90  91 271],[ 90  91 271],[271  90 208],[271  92 163],[ 90  91 271],[ 90  91 271],[ 90  91 271],123,False,False,False,False,False,False,False,False,False,False,False,False
26,[ 90  91 271],[271  90 208],[271 164 208],[ 90  91 271],[271  90 208],[ 90  91 271],[ 90  91 271],[271  90 208],[ 91  92 164],[ 90  91 271],[ 90  91 271],[ 90  91 271],164,False,False,True,False,False,False,False,False,True,False,False,False
27,[ 91  92 271],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[ 91  92 271],[ 91  92 271],[ 91  92 271],84,False,True,True,True,True,True,True,True,True,False,False,False
28,[93  9  8],[140   8   9],[161 149 140],[242 206   8],[91 92  9],[ 9 11  8],[206   9   8],[140   8   9],[161 140 149],[93  9  8],[93  9  8],[93  9  8],8,True,True,False,True,False,True,True,True,False,True,True,True
29,[ 28  94 269],[ 94 269  28],[269 165  94],[187  28  94],[ 90 271  91],[112 269  94],[ 28 269  94],[ 94 269  28],[165 269  94],[ 28  94 269],[ 28  94 269],[ 28  94 269],112,False,False,False,False,False,True,False,False,False,False,False,False
30,[  4 269  73],[  4 269  73],[ 22 188 236],[ 95   2 271],[90 91 17],[  4 269  73],[211 269  73],[  4 269  73],[199 188 236],[  4 269  73],[  4 269  73],[  4 269  73],17,False,False,False,False,True,False,False,False,False,False,False,False
31,[ 46 146  13],[ 46 146  13],[229 146 122],[ 93  87 146],[271  91 181],[ 46 146  13],[198  13 146],[ 46  13 146],[229 146 122],[ 46 146  13],[ 46 146  13],[ 46 146  13],146,True,True,True,True,False,True,True,True,True,True,True,True
32,[ 53   4 220],[  4 241  72],[140 200 259],[ 93  72 271],[ 91  86 229],[ 53   4 220],[ 91  72 220],[ 53   4 220],[140 200 259],[ 53   4 220],[ 53   4 220],[ 53   4 220],4,True,True,False,False,False,True,False,True,False,True,True,True
33,[91 93 56],[ 91 243  56],[92 16 44],[91 93 56],[ 91  92 194],[ 94  95 271],[91 93 56],[ 94  95 271],[92 16 44],[91 93 56],[91 93 56],[91 93 56],56,True,True,False,True,False,False,True,False,False,True,True,True
34,[ 92  53 124],[124  72  53],[ 84  72 154],[ 94  72 271],[271  90 124],[ 92 124  53],[ 93  72 124],[ 92 124  53],[ 84  72 154],[ 92  53 124],[ 92  53 124],[ 92  53 124],257,False,False,False,False,False,False,False,False,False,False,False,False
35,[184  28  73],[184  28  73],[167  72 184],[ 28  56 184],[ 92 167 271],[ 94  73 271],[ 56  73 184],[ 28  73 184],[167  72 184],[184  28  73],[184  28  73],[184  28  73],56,False,False,False,True,False,False,True,False,False,False,False,False
36,[ 91  92 271],[271 206 165],[ 16 165 149],[ 90  91 206],[ 90 271 149],[ 91  92 271],[ 90  91 206],[ 91  92 271],[ 16 165 149],[ 91  92 271],[ 91  92 271],[ 91  92 271],165,False,True,True,False,False,False,False,False,True,False,False,False
37,[91 92 28],[271  28 165],[271  28 165],[91 92 28],[ 91 257 271],[ 91  92 271],[91 92 28],[91 92 28],[271  28 165],[91 92 28],[91 92 28],[91 92 28],257,False,False,False,False,True,False,False,False,False,False,False,False
38,[ 92  91 269],[ 91 236 269],[ 90 236  22],[ 91  92 271],[ 91  90 269],[ 92  91 269],[ 92  91 269],[ 92  91 269],[ 90 236  22],[ 92  91 269],[ 92  91 269],[ 92  91 269],269,True,True,False,False,True,True,True,True,False,True,True,True
39,[271  91 198],[ 87 222 198],[222 122 198],[ 90  91 271],[ 91  92 198],[271  91 198],[271  91 198],[ 90  91 271],[198 122 222],[271  91 198],[271  91 198],[271  91 198],222,False,True,True,False,False,False,False,False,True,False,False,False
40,[ 90  91 271],[ 90  91 271],[ 91 229 200],[ 90  91 271],[ 91  86 229],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 91 229 200],[ 90  91 271],[ 90  91 271],[ 90  91 271],200,False,False,True,False,False,False,False,False,True,False,False,False
41,[ 91  92 271],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[90 91 84],[ 91  92 271],[ 91  92 271],[ 91  92 271],84,False,True,True,True,True,True,True,True,True,False,False,False
0,[132  31 195],[189 233  31],[132  31 195],[ 93 195 132],[ 91  90 132],[189 233  31],[189 233  31],[189 233  31],[132  31 195],[132  31 195],[132  31 195],[132  31 195],233,False,True,False,False,False,True,True,True,False,False,False,False
1,[184 133 269],[133 184 269],[184  92 149],[109 105 184],[ 91  90 105],[133 184 269],[133 184 269],[133 184 269],[184  92 149],[184 133 269],[184 133 269],[184 133 269],269,True,True,False,False,False,True,True,True,False,True,True,True
2,[ 97   8 127],[  8  97 127],[ 97 127 188],[248 209   8],[ 91 271 248],[  8  97 127],[  8  97 127],[  8  97 127],[ 97 127 188],[ 97   8 127],[ 97   8 127],[ 97   8 127],127,True,True,True,False,False,True,True,True,True,True,True,True
3,[142 203  18],[142 256  18],[129 142  18],[203 142  18],[90 91 18],[142 256  18],[142 256  18],[142 256  18],[142 129  18],[142 203  18],[142 203  18],[142 203  18],129,False,False,True,False,False,False,False,False,True,False,False,False
4,[198 124 247],[124  52 247],[247  52 221],[ 92  52 247],[ 92  87 246],[124  52 247],[124  52 247],[124  52 247],[247 221  52],[198 124 247],[198 124 247],[198 124 247],221,False,False,True,False,False,False,False,False,True,False,False,False
5,[ 53 107 260],[ 53 107 260],[260 107 149],[ 93 242 107],[ 92  87 246],[ 53 107 260],[ 53 107 260],[ 53 107 260],[246 149 107],[ 53 107 260],[ 53 107 260],[ 53 107 260],260,True,True,True,False,False,True,True,True,False,True,True,True
6,[ 94  97 146],[146  97 256],[163  97 146],[ 91 146  94],[271  92 163],[220  97 146],[146  97 256],[146  97 256],[163  97 146],[ 94  97 146],[ 94  97 146],[ 94  97 146],97,True,True,True,False,False,True,True,True,True,True,True,True
7,[ 92  93 271],[120 222 208],[ 92 120 161],[ 92  93 271],[271  92  61],[ 90  84 208],[120 222 208],[120 222 208],[ 92 120 161],[ 92  93 271],[ 92  93 271],[ 92  93 271],120,False,True,True,False,False,False,True,True,True,False,False,False
8,[ 93  94 271],[188  57  80],[ 57 188  84],[ 92  93 271],[ 90  91 188],[271  91  84],[188  57  80],[188  57  80],[ 80  84 188],[ 93  94 271],[ 93  94 271],[ 93  94 271],215,False,False,False,False,False,False,False,False,False,False,False,False
9,[ 91  92 271],[  2 222 178],[178 149 236],[ 92   2 271],[ 90 271 149],[ 91  92 271],[  2 222 178],[  2 222 178],[178 149 236],[ 91  92 271],[ 91  92 271],[ 91  92 271],149,False,False,True,False,True,False,False,False,True,False,False,False
10,[ 91  92 271],[90 91 80],[90 91 80],[ 91  92 271],[ 90  91 191],[ 91  92 271],[90 91 80],[90 91 80],[90 91 80],[ 91  92 271],[ 91  92 271],[ 91  92 271],80,False,True,True,False,False,False,True,True,True,False,False,False
11,[ 90  91 203],[214 167 203],[ 91 167 203],[ 89 214 203],[ 90 271 214],[ 90  91 203],[214 167 203],[214 167 203],[ 91 167 203],[ 90  91 203],[ 90  91 203],[ 90  91 203],167,False,True,True,False,False,False,True,True,True,False,False,False
12,[271  91 198],[ 89   1 198],[ 89 198   1],[ 90  91 271],[ 91  92 198],[271  91 198],[ 89   1 198],[ 89   1 198],[ 89 198   1],[271  91 198],[271  91 198],[271  91 198],198,True,True,True,False,True,True,True,True,True,True,True,True
13,[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],[271  90  53],53,True,True,True,True,True,True,True,True,True,True,True,True
14,[267 175  19],[267 175  19],[244 229  19],[ 93 244  19],[ 90 271 156],[ 49 175  19],[267 175  19],[267 175  19],[244 229  19],[267 175  19],[267 175  19],[267 175  19],175,True,True,False,False,False,True,True,True,False,True,True,True
15,[247 192 142],[192 247 142],[247 154  62],[ 56 192 142],[271  92   6],[142  46 247],[ 46 142 247],[192 247 142],[154 142 247],[247 192 142],[247 192 142],[247 192 142],15,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 36  55 203],[203  55  36],[ 65 143 140],[36 65 55],[91 92 77],[203  65  36],[203  65  36],[203  55  36],[ 65 143 140],[ 36  55 203],[ 36  55 203],[ 36  55 203],55,True,True,False,True,False,False,False,True,False,True,True,True
17,[95  4  0],[145   4   0],[ 92 129 145],[93 94  0],[271  91 129],[181   0   4],[95  0  4],[145   4   0],[ 92 129 145],[95  4  0],[95  4  0],[95  4  0],0,True,True,False,True,False,True,True,True,False,True,True,True
18,[184 259 145],[ 53 184 208],[ 90  53 184],[ 90 206 184],[92 91 30],[ 53 208 184],[208  53 184],[ 53 184 208],[ 90  53 184],[184 259 145],[184 259 145],[184 259 145],145,True,False,False,False,False,False,False,False,False,True,True,True
19,[  6  61 146],[220 146 256],[220 224 146],[ 92  93 146],[ 89 271 224],[224 146 220],[224 220 146],[220 146 256],[220 224 146],[  6  61 146],[  6  61 146],[  6  61 146],6,True,False,False,False,False,False,False,False,False,True,True,True
20,[ 52  32 100],[165  52 146],[ 90  52 146],[ 89  52 146],[271  91 165],[ 84  52 146],[ 90  52 146],[165  52 146],[ 90  52 146],[ 52  32 100],[ 52  32 100],[ 52  32 100],146,False,True,True,True,False,True,True,True,True,False,False,False
21,[ 10 259 268],[224 198 268],[271 268 224],[271  90 268],[ 89  90 123],[224 198 268],[198 224 268],[224 198 268],[271 268 224],[ 10 259 268],[ 10 259 268],[ 10 259 268],10,True,False,False,False,False,False,False,False,False,True,True,True
22,[202 244 267],[244 156 267],[ 91 156 267],[ 91  92 244],[ 90 271 156],[ 88 202 267],[267 244 202],[244 156 267],[ 91 156 267],[202 244 267],[202 244 267],[202 244 267],156,False,True,True,False,True,False,False,True,True,False,False,False
23,[110  62   6],[110   6  56],[91 92 56],[91 92 56],[91 92 62],[91  6 56],[91 92 56],[110   6  56],[91 92 56],[110  62   6],[110  62   6],[110  62   6],6,True,True,False,False,False,True,False,True,False,True,True,True
24,[221 140  77],[ 92  77 140],[91 92 77],[91 92 77],[271  92 163],[ 92 140  77],[91 92 77],[ 92  77 140],[91 92 77],[221 140  77],[221 140  77],[221 140  77],221,True,False,False,False,False,False,False,False,False,True,True,True
25,[10  6 61],[92 10  6],[ 93  94 271],[ 92  93 271],[ 91 271  10],[271  93   6],[ 93  94 271],[92 10  6],[ 93  94 271],[10  6 61],[10  6 61],[10  6 61],6,True,True,False,False,False,True,False,True,False,True,True,True
26,[ 92  91 208],[271  90 208],[ 91  92 271],[ 90  91 271],[271  90 208],[ 92  91 208],[ 92  91 208],[271  90 208],[ 91  92 271],[ 92  91 208],[ 92  91 208],[ 92  91 208],30,False,False,False,False,False,False,False,False,False,False,False,False
27,[271  92 163],[271  92 163],[ 90  91 271],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[ 90  91 271],[271  92 163],[271  92 163],[271  92 163],163,True,True,False,True,True,True,True,True,False,True,True,True
28,[140 185 134],[140 209 146],[ 77 209 146],[232 146 209],[ 90 271  20],[ 20 209 146],[ 77 209 146],[140 209 146],[ 77 146 209],[140 185 134],[140 185 134],[140 185 134],98,False,False,False,False,False,False,False,False,False,False,False,False
29,[  6  52 107],[ 8 31  0],[ 31 107   8],[ 52   8 209],[90 91 52],[  8 107  31],[107   8  31],[ 8 31  0],[107  31   8],[  6  52 107],[  6  52 107],[  6  52 107],0,False,True,False,False,False,False,False,True,False,False,False,False
30,[151  24 259],[119  24   0],[  0  24 231],[231 119  24],[91 92 24],[  0  24 231],[119  24 231],[151  24 259],[  0 231  24],[151  24 259],[151  24 259],[151  24 259],0,False,True,True,False,False,True,False,False,True,False,False,False
31,[238 140  18],[146 238  18],[209  18 238],[ 18 209 238],[ 91 271 262],[238 146  18],[146 238  18],[238 140  18],[209  18 238],[238 140  18],[238 140  18],[238 140  18],265,False,False,False,False,False,False,False,False,False,False,False,False
32,[189  84 107],[220 189 107],[224  53 107],[271 265 107],[90 91 80],[265 220 107],[265  53 107],[189  84 107],[224  53 107],[189  84 107],[189  84 107],[189  84 107],189,True,True,False,False,False,False,False,True,False,True,True,True
33,[271 234  96],[271 234  96],[271 234  96],[234   2  96],[ 90  91 148],[ 96 271 234],[271  96 234],[271 234  96],[271 234  96],[271 234  96],[271 234  96],[271 234  96],221,False,False,False,False,False,False,False,False,False,False,False,False
34,[32 18 54],[203  18  54],[205  18 203],[ 89 203  18],[271  92   6],[ 54  18 203],[ 54  18 203],[32 18 54],[205  18 203],[32 18 54],[32 18 54],[32 18 54],6,False,False,False,False,True,False,False,False,False,False,False,False
35,[220  77 259],[ 77 155 220],[220 155  77],[ 77 206 155],[ 90 271  91],[155 220  77],[155 220  77],[220  77 259],[220 155  77],[220  77 259],[220  77 259],[220  77 259],155,False,True,True,True,False,True,True,False,True,False,False,False
36,[ 77 146 140],[ 77 140 146],[232  77 146],[ 77 232 146],[91 92 77],[ 77 232 146],[232  77 146],[ 77 146 140],[232  77 146],[ 77 146 140],[ 77 146 140],[ 77 146 140],77,True,True,True,True,True,True,True,True,True,True,True,True
37,[124  31  10],[222 124  31],[ 92 222  31],[ 90  91 271],[ 91 271  23],[271 124  31],[222 124  31],[124  31  10],[ 92 222  31],[124  31  10],[124  31  10],[124  31  10],31,True,True,True,False,False,True,True,True,True,True,True,True
38,[163  86 221],[ 90  91 271],[ 92  93 271],[ 92  93 271],[90 91 86],[ 92  93 271],[ 92  93 271],[163  86 221],[ 92  93 271],[163  86 221],[163  86 221],[163  86 221],221,True,False,False,False,False,False,False,True,False,True,True,True
39,[ 92  93 271],[ 89  90 205],[ 90  92 205],[ 90  92 271],[ 89  90 205],[ 92  93 271],[ 90  92 205],[ 92  93 271],[ 90  92 205],[ 92  93 271],[ 92  93 271],[ 92  93 271],30,False,False,False,False,False,False,False,False,False,False,False,False
40,[90 53 57],[90 53 57],[271  91  53],[ 91  92 271],[ 91 271  57],[271  91  53],[271  91  53],[90 53 57],[271  91  53],[90 53 57],[90 53 57],[90 53 57],57,True,True,False,False,True,False,False,True,False,True,True,True
41,[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],[271  91   4],4,True,True,True,True,True,True,True,True,True,True,True,True
0,[248  97   0],[248  97   0],[248  97   0],[  0 242 248],[ 89  90 205],[248  97   0],[248  97   0],[248  97   0],[248  97   0],[248  97   0],[248  97   0],[248  97   0],166,False,False,False,False,False,False,False,False,False,False,False,False
1,[56 28  4],[ 4 28 75],[ 30  86 165],[28 56 75],[ 92 271  75],[ 4 28 75],[ 4 28 75],[ 4 28 75],[ 30  86 165],[56  4 28],[56  4 28],[56  4 28],191,False,False,False,False,False,False,False,False,False,False,False,False
2,[267 260 238],[267 260 238],[ 52 238 260],[100  52 238],[ 90  91 202],[267 260 238],[267 260 238],[267 260 238],[ 49 260 238],[267 260 238],[267 260 238],[267 260 238],46,False,False,False,False,False,False,False,False,False,False,False,False
