,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
33,[195 199 134],[195 199 263],[105 247 195],[247 195 105],[ 91  90 105],[247 105 195],[134 199 195],[195 134 199],[105 247 195],[195 199 134],[195 199 134],[195 199 134],120,False,False,False,False,False,False,False,False,False,False,False,False
34,[259 185  62],[  1  97 119],[119  20  97],[ 91  92 119],[90 91 86],[  1  97 119],[ 62  97 185],[259 185  62],[119  20  97],[259 185  62],[259 185  62],[259 185  62],119,False,True,True,True,False,True,False,False,True,False,False,False
35,[198 120  65],[120  65 206],[ 89 206  65],[ 89 206  65],[ 89  90 120],[198 206  65],[198 120  65],[198 120  65],[ 92  65 271],[198 120  65],[198 120  65],[198 120  65],120,True,True,False,False,True,False,True,True,False,True,True,True
36,[244 101 203],[247 203 101],[103 247 203],[103 101 203],[ 90  91 203],[101 247 203],[101 247 203],[244 101 203],[103 247 203],[244 101 203],[244 101 203],[244 101 203],101,True,True,False,True,False,True,True,True,False,True,True,True
37,[ 86 231 271],[124 271 231],[124 231 271],[ 92 135 231],[90 91 86],[271 231 124],[ 86 231 271],[ 86 231 271],[124 231 271],[ 86 231 271],[ 86 231 271],[ 86 231 271],231,True,True,True,True,False,True,True,True,True,True,True,True
38,[ 93 246  77],[ 17 181  77],[ 90 181  77],[ 92  93 271],[ 92  87 246],[ 90 181  77],[181 246  77],[ 93 246  77],[ 90 181  77],[ 93 246  77],[ 93 246  77],[ 93 246  77],17,False,True,False,False,False,False,False,False,False,False,False,False
39,[ 99 271  24],[ 98 271  24],[ 99 271  24],[92 93 24],[91 92 24],[ 99 271  24],[ 99 271  24],[ 99 271  24],[ 99 271  24],[ 99 271  24],[ 99 271  24],[ 99 271  24],91,False,False,False,False,True,False,False,False,False,False,False,False
40,[90 91 86],[ 91  92 243],[ 91  92 271],[ 91  92 271],[ 91  92 243],[ 91  92 271],[90 91 86],[90 91 86],[ 91  92 271],[90 91 86],[90 91 86],[90 91 86],86,True,False,False,False,False,False,True,True,False,True,True,True
41,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
0,[67  0 69],[67  0 69],[67  0 69],[69 94 67],[ 92 271 143],[67  0 69],[67  0 69],[67  0 69],[67  0 69],[67  0 69],[67  0 69],[67  0 69],0,True,True,True,False,False,True,True,True,True,True,True,True
1,[238  95  19],[ 95  19 238],[244 143  12],[132  19 238],[90 91  1],[ 95  19 238],[ 95  19 238],[ 95  19 238],[244 143  12],[238  19  95],[238  19  95],[238  19  95],95,True,True,False,False,False,True,True,True,False,True,True,True
2,[ 36 146 150],[146  36 150],[146 150   6],[150 146  36],[271  91 181],[146  36 150],[146  36 150],[146  36 150],[ 6 16 22],[ 36 146 150],[ 36 146 150],[ 36 146 150],150,True,True,True,True,False,True,True,True,False,True,True,True
3,[101 155  95],[ 77 155  95],[ 77 259  62],[ 95  52 155],[ 92  87 178],[ 77 155  95],[ 77 155  95],[ 77 155  95],[ 77 259  62],[101 155  95],[101 155  95],[101 155  95],95,True,True,False,True,False,True,True,True,False,True,True,True
4,[ 90 192  24],[120 192  24],[194  84 185],[ 92  24 192],[ 91 257 271],[120 192  24],[120 192  24],[120 192  24],[194  84 185],[ 90 192  24],[ 90 192  24],[ 90 192  24],185,False,False,True,False,False,False,False,False,True,False,False,False
5,[  1  80 103],[80  1 77],[ 77 164 103],[ 92  93 103],[90 91  1],[ 92  93 271],[80  1 77],[80  1 77],[ 77 164 103],[ 93  80 103],[ 93 103  80],[ 93 103  80],151,False,False,False,False,False,False,False,False,False,False,False,False
6,[178 107 247],[107 247 199],[ 89 247 107],[ 89 247 107],[ 90  91 107],[ 89 247 107],[107 247 199],[107 247 199],[214 247 107],[ 89 247 107],[ 89 247 107],[ 89 247 107],200,False,False,False,False,False,False,False,False,False,False,False,False
7,[100 259 231],[156 208 231],[259 156 231],[ 92 271 231],[ 90 271 156],[ 91 156 231],[156 208 231],[156 208 231],[208 231 156],[100 156 231],[100 259 231],[100 156 231],100,True,False,False,False,False,False,False,False,False,True,True,True
8,[244  12  69],[ 10 271  69],[163 271  69],[91 92 69],[271  92 163],[91 92 69],[ 10 271  69],[ 10 271  69],[ 10 271  69],[244  12  69],[244  12  69],[244  12  69],69,True,True,True,True,False,True,True,True,True,True,True,True
9,[244 267 232],[244 232 267],[ 92 267 232],[271  92 232],[ 90  91 232],[ 92 267 232],[244 232 267],[244 232 267],[ 92 267 232],[244 267 232],[244 267 232],[244 267 232],232,True,True,True,True,True,True,True,True,True,True,True,True
10,[271   6 181],[  6 181 271],[ 92 181 271],[ 92  93 135],[271  91 181],[ 92  93 135],[  6 181 271],[  6 181 271],[ 92 181 271],[271   6 181],[271   6 181],[271   6 181],271,True,True,True,False,True,False,True,True,True,True,True,True
11,[ 62 259 140],[271  91 140],[ 91  92 271],[ 91  92 271],[271  90 259],[ 91  92 271],[271  91 140],[271  91 140],[ 91  92 271],[ 62 259 140],[ 62 259 140],[ 62 259 140],140,True,True,False,False,False,False,True,True,False,True,True,True
12,[ 91  92 161],[ 90  91 271],[ 91  92 271],[ 90  91 271],[ 92  87 161],[ 91  92 271],[ 90  91 271],[ 90  91 271],[ 91  92 271],[ 91  92 161],[ 91  92 161],[ 91  92 161],161,True,False,False,False,True,False,False,False,False,True,True,True
13,[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],[271  91 165],165,True,True,True,True,True,True,True,True,True,True,True,True
14,[228 199 114],[114   0 249],[ 72 249 146],[  0 146 109],[ 91 271 146],[249 146   0],[114   0 249],[114   0 249],[267 249 146],[228 199 114],[228 199 114],[228 199 114],0,False,True,False,True,False,True,True,True,False,False,False,False
15,[140 231 145],[231 267 155],[ 77  53 231],[ 93 231 155],[271  91 158],[ 53 267 231],[140 231 145],[231 267 155],[ 77  53 231],[140 231 145],[140 231 145],[140 231 145],140,True,False,False,False,False,False,True,False,False,True,True,True
16,[208  12 259],[247 208   0],[ 56 247   0],[247  56   0],[ 89  90 221],[247  56   0],[208 259  12],[247 208   0],[ 56 247   0],[208  12 259],[208  12 259],[208  12 259],0,False,True,True,True,False,True,False,True,True,False,False,False
17,[149  67  65],[181  65  67],[181  65  67],[271  65  67],[92 91 30],[271  65  67],[ 67  65 149],[181  65  67],[181  65  67],[149  67  65],[149  67  65],[149  67  65],257,False,False,False,False,False,False,False,False,False,False,False,False
18,[236  16 258],[105 271 258],[105 258 271],[ 92 206 105],[ 89  90 222],[105 206 258],[236 258  16],[105 271 258],[112 271 258],[236  16 258],[236  16 258],[236  16 258],112,False,False,False,False,False,False,False,False,True,False,False,False
19,[229 259  86],[ 10 222 181],[ 92 271 181],[ 91  92 271],[ 91 271  10],[ 92  93 271],[229 259  86],[ 10 222 181],[ 92 271 181],[229 259  86],[229 259  86],[229 259  86],42,False,False,False,False,False,False,False,False,False,False,False,False
20,[188 122 140],[119  28  19],[92 28 19],[ 28 119  19],[ 89 271 122],[119  28  19],[188 140 122],[119  28  19],[92 28 19],[188 122 140],[188 122 140],[188 122 140],188,True,False,False,False,False,False,True,False,False,True,True,True
21,[ 22  86 231],[215 231 271],[ 93 271 231],[ 93 135 231],[271  91 231],[ 93 135 231],[ 22  86 231],[215 231 271],[ 93 271 231],[ 22  86 231],[ 22  86 231],[ 22  86 231],271,False,True,True,False,True,False,False,True,True,False,False,False
22,[249 146 199],[146 199 249],[267 146 249],[ 90  91 146],[ 90  91 267],[267 146 249],[146 249 199],[146 199 249],[267 146 249],[249 146 199],[249 146 199],[249 146 199],146,True,True,True,True,False,True,True,True,True,True,True,True
23,[ 77 157 267],[ 89  77 267],[ 89 267  77],[ 92  93 271],[ 90  91 157],[ 92  93 267],[157  77 267],[ 89  77 267],[ 89 267  77],[ 77 157 267],[ 77 157 267],[ 77 157 267],77,True,True,True,False,False,False,True,True,True,True,True,True
24,[ 56  10 208],[ 10  56 208],[91 92 56],[271  91  56],[271  90 208],[91 92 56],[ 56  10 208],[ 10  56 208],[91 92 56],[ 56  10 208],[ 56  10 208],[ 56  10 208],56,True,True,True,True,False,True,True,True,True,True,True,True
25,[271 218 149],[271  89 218],[ 91  92 271],[ 90  91 271],[92 91 30],[ 91  92 271],[271 218 149],[271  89 218],[ 91  92 271],[271 218 149],[271 218 149],[271 218 149],218,True,True,False,False,False,False,True,True,False,True,True,True
26,[ 91 206 271],[ 91 206 271],[ 90  91 271],[ 91 206 135],[ 90  91 271],[ 91 206 135],[ 90  91 271],[ 91 206 271],[ 90  91 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],271,True,True,True,False,True,False,True,True,True,True,True,True
27,[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],[271  92 244],244,True,True,True,True,True,True,True,True,True,True,True,True
28,[247 107 100],[ 65 233   8],[247 107  65],[107  65   8],[ 90  91 191],[65  4  8],[ 22 100   4],[ 65 233   8],[247 107  65],[247 107 100],[247 107 100],[247 107 100],100,True,False,False,False,False,False,True,False,False,True,True,True
29,[196  86  93],[269   0  93],[  0 248  93],[103 248  93],[ 92 271 196],[248  93   0],[57 93 86],[269   0  93],[  0 248  93],[196  86  93],[196  86  93],[196  86  93],0,False,True,True,False,False,True,False,True,True,False,False,False
30,[ 16   6 213],[ 77 213 208],[ 20  77 213],[ 93  92 209],[ 91 271  10],[ 78 209 213],[ 16 208 213],[208  16 213],[ 20  77 213],[ 16   6 213],[ 16   6 213],[ 16   6 213],16,True,False,False,False,False,False,True,True,False,True,True,True
31,[184  72 259],[ 72 209 184],[209 184  72],[ 72 184 209],[ 90  91 209],[ 72 184 209],[184  72 259],[ 72 184 259],[209 184  72],[184  72 259],[184  72 259],[184  72 259],148,False,False,False,False,False,False,False,False,False,False,False,False
32,[253  92 199],[184 199  28],[ 28 105 184],[ 28 105 184],[271  91 199],[105 184  28],[253  92 199],[184  92 199],[214 105 184],[253  92 199],[253  92 199],[253  92 199],87,False,False,False,False,False,False,False,False,False,False,False,False
33,[208  46 165],[208 256 238],[65 77 46],[ 94  65 238],[ 90  91 256],[ 46 256 238],[208  46 165],[ 65  46 165],[65 77 46],[208  46 165],[208  46 165],[208  46 165],256,False,True,False,False,True,True,False,False,False,False,False,False
34,[247 208 143],[ 56 247 208],[ 92  56 247],[ 91 247  56],[ 92 271 143],[ 92 247  56],[247 208 143],[208 143 247],[ 92  56 247],[247 208 143],[247 208 143],[247 208 143],56,False,True,True,True,False,True,False,False,True,False,False,False
35,[163  65 199],[ 65  77 199],[11 65 77],[ 92 119  65],[91 92 77],[ 93 119  65],[ 65  77 199],[ 77  65 199],[11 65 77],[163  65 199],[163  65 199],[163  65 199],11,False,False,True,False,False,False,False,False,True,False,False,False
36,[  4  65 107],[  4 107  65],[  4 107  65],[ 92 107  65],[271  90 215],[107  65   4],[ 65 107   4],[  4 107  65],[  4 107  65],[  4  65 107],[  4  65 107],[  4  65 107],4,True,True,True,False,False,True,True,True,True,True,True,True
37,[57  6 86],[91  6 57],[271  93  57],[ 93  94 271],[ 91 271  57],[ 93  94 271],[ 6 57 86],[57  6 86],[271  93  57],[57  6 86],[57  6 86],[57  6 86],6,True,True,False,False,False,False,True,True,False,True,True,True
38,[  6 208 213],[ 77 208 213],[ 89  77 213],[ 92  93 271],[ 90  91 213],[ 93  88 213],[  6 208 213],[  6 208 213],[ 89  77 213],[  6 208 213],[  6 208 213],[  6 208 213],6,True,False,False,False,False,False,True,True,False,True,True,True
39,[90 92  1],[ 90 215   1],[ 90  92 271],[ 90  92 271],[90 91  1],[ 90  92 271],[90 92  1],[90 92  1],[ 90  92 271],[90 92  1],[90 92  1],[90 92  1],91,False,False,False,False,True,False,False,False,False,False,False,False
