,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
4,2,69,2,167,124,69,69,69,2,2,2,2,69,False,True,False,False,False,True,True,True,False,False,False,False
5,184,53,184,53,187,184,53,53,184,184,184,184,187,False,False,False,False,True,False,False,False,False,False,False,False
6,87,253,87,87,206,87,253,253,87,87,87,87,253,False,True,False,False,False,False,True,True,False,False,False,False
7,123,6,123,123,181,123,6,6,123,123,123,123,188,False,False,False,False,False,False,False,False,False,False,False,False
8,247,6,247,4,185,247,6,6,247,247,247,247,122,False,False,False,False,False,False,False,False,False,False,False,False
9,28,4,28,4,4,28,4,4,28,28,28,28,151,False,False,False,False,False,False,False,False,False,False,False,False
10,23,23,23,23,109,23,23,23,23,23,23,23,109,False,False,False,False,True,False,False,False,False,False,False,False
11,2,268,2,268,267,2,268,268,2,2,2,2,2,True,False,True,False,False,True,False,False,True,True,True,True
12,4,4,4,4,4,4,4,4,4,4,4,4,208,False,False,False,False,False,False,False,False,False,False,False,False
13,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
14,107,8,107,8,182,107,8,8,107,107,107,107,116,False,False,False,False,False,False,False,False,False,False,False,False
15,42,146,42,42,20,42,42,146,42,42,42,42,85,False,False,False,False,False,False,False,False,False,False,False,False
16,87,87,87,87,155,87,87,87,87,87,87,87,132,False,False,False,False,False,False,False,False,False,False,False,False
17,105,33,105,167,167,105,105,33,105,105,105,105,105,True,False,True,False,False,True,True,False,True,True,True,True
18,2,200,2,196,62,2,2,200,2,2,2,2,196,False,False,False,True,False,False,False,False,False,False,False,False
19,87,87,87,87,1,87,87,87,87,87,87,87,87,True,True,True,True,False,True,True,True,True,True,True,True
20,42,142,42,142,103,42,42,142,42,42,42,42,103,False,False,False,False,True,False,False,False,False,False,False,False
21,20,187,20,165,205,20,20,187,20,20,20,20,187,False,True,False,False,False,False,False,True,False,False,False,False
22,107,107,107,182,21,107,107,107,107,107,107,107,21,False,False,False,False,True,False,False,False,False,False,False,False
23,42,97,42,42,61,42,42,97,42,42,42,42,42,True,False,True,True,False,True,True,False,True,True,True,True
24,195,187,195,4,187,195,195,187,195,195,195,195,187,False,True,False,False,True,False,False,True,False,False,False,False
25,167,167,1,167,206,206,167,167,1,167,167,167,206,False,False,False,False,True,True,False,False,False,False,False,False
26,243,243,243,243,243,243,243,243,243,243,243,243,243,True,True,True,True,True,True,True,True,True,True,True,True
27,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
28,19,142,19,142,82,19,19,142,19,19,19,19,19,True,False,True,False,False,True,True,False,True,True,True,True
29,107,190,107,238,7,107,107,190,107,107,107,107,190,False,True,False,False,False,False,False,True,False,False,False,False
30,118,5,118,142,156,118,118,118,118,118,118,118,118,True,False,True,False,False,True,True,True,True,True,True,True
31,103,234,103,246,232,103,103,103,103,103,103,103,103,True,False,True,False,False,True,True,True,True,True,True,True
32,107,226,107,61,228,107,107,107,107,107,107,107,184,False,False,False,False,False,False,False,False,False,False,False,False
33,42,167,42,167,167,42,42,42,42,42,42,42,187,False,False,False,False,False,False,False,False,False,False,False,False
34,67,67,67,222,164,67,67,67,67,67,67,67,16,False,False,False,False,False,False,False,False,False,False,False,False
35,241,253,241,165,158,241,241,241,241,241,241,241,241,True,False,True,False,False,True,True,True,True,True,True,True
36,82,205,82,205,2,82,82,82,82,82,82,82,82,True,False,True,False,False,True,True,True,True,True,True,True
37,107,238,107,238,77,107,107,107,107,107,107,107,107,True,False,True,False,False,True,True,True,True,True,True,True
38,67,67,67,67,67,67,67,67,67,67,67,67,67,True,True,True,True,True,True,True,True,True,True,True,True
39,193,187,193,193,193,193,193,193,193,193,193,193,187,False,True,False,False,False,False,False,False,False,False,False,False
40,243,61,243,61,243,243,243,243,243,243,243,243,61,False,True,False,True,False,False,False,False,False,False,False,False
41,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
0,123,150,123,80,64,150,150,150,123,123,123,123,95,False,False,False,False,False,False,False,False,False,False,False,False
1,28,135,28,1,158,135,135,135,28,28,28,28,155,False,False,False,False,False,False,False,False,False,False,False,False
2,145,226,145,209,209,226,226,226,145,145,145,145,145,True,False,True,False,False,False,False,False,True,True,True,True
3,42,94,42,94,94,94,94,94,42,42,42,42,94,False,True,False,True,True,True,True,True,False,False,False,False
4,42,94,42,94,105,94,94,94,42,42,42,42,94,False,True,False,True,False,True,True,True,False,False,False,False
5,16,234,16,1,234,16,234,234,16,16,16,16,110,False,False,False,False,False,False,False,False,False,False,False,False
6,182,184,182,182,77,28,184,184,182,182,182,182,182,True,False,True,True,False,False,False,False,True,True,True,True
7,119,119,119,119,86,119,119,119,119,119,119,119,119,True,True,True,True,False,True,True,True,True,True,True,True
8,123,24,123,123,4,123,24,24,123,123,123,123,24,False,True,False,False,False,False,True,True,False,False,False,False
9,1,232,1,1,103,28,232,232,1,1,1,1,1,True,False,True,True,False,False,False,False,True,True,True,True
10,167,167,167,167,1,167,167,167,167,167,167,167,1,False,False,False,False,True,False,False,False,False,False,False,False
11,212,212,212,212,30,212,212,212,212,212,212,212,77,False,False,False,False,False,False,False,False,False,False,False,False
12,158,158,158,158,214,158,158,158,158,158,158,158,158,True,True,True,True,False,True,True,True,True,True,True,True
13,257,257,257,257,257,257,257,257,257,257,257,257,257,True,True,True,True,True,True,True,True,True,True,True,True
14,245,76,245,239,165,154,76,76,245,245,245,245,76,False,True,False,False,False,False,True,True,False,False,False,False
15,209,94,209,96,23,209,209,94,209,209,209,209,96,False,False,False,True,False,False,False,False,False,False,False,False
16,1,46,1,1,1,145,1,46,1,1,1,1,110,False,False,False,False,False,False,False,False,False,False,False,False
17,255,255,255,228,191,255,255,255,255,255,255,255,255,True,True,True,False,False,True,True,True,True,True,True,True
18,246,222,246,246,236,196,246,222,246,246,246,246,86,False,False,False,False,False,False,False,False,False,False,False,False
19,229,184,229,228,65,229,184,184,229,229,229,229,153,False,False,False,False,False,False,False,False,False,False,False,False
20,178,187,178,178,12,229,178,187,178,178,178,178,12,False,False,False,False,True,False,False,False,False,False,False,False
21,120,53,120,120,221,120,120,53,120,120,120,120,105,False,False,False,False,False,False,False,False,False,False,False,False
22,182,203,182,182,154,154,182,203,182,182,182,182,182,True,False,True,True,False,False,True,False,True,True,True,True
