,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_21_linear_match,hard_agent_21_log10_match,hard_agent_21_ln_match
4,262,238,262,238,221,238,238,238,262,262,262,262,214,False,False,False,False,False,False,False,False,False,False,False,False
5,215,215,215,119,215,215,215,215,215,215,215,215,17,False,False,False,False,False,False,False,False,False,False,False,False
6,97,238,97,238,10,97,238,238,97,97,97,97,181,False,False,False,False,False,False,False,False,False,False,False,False
7,267,188,267,267,267,267,188,188,267,267,267,267,49,False,False,False,False,False,False,False,False,False,False,False,False
8,156,52,156,156,108,156,52,52,156,156,156,156,158,False,False,False,False,False,False,False,False,False,False,False,False
9,84,84,84,84,267,84,84,84,84,84,84,84,214,False,False,False,False,False,False,False,False,False,False,False,False
10,129,129,129,129,221,129,129,129,129,129,129,129,77,False,False,False,False,False,False,False,False,False,False,False,False
11,258,258,258,258,222,258,258,258,258,258,258,258,222,False,False,False,False,True,False,False,False,False,False,False,False
12,247,247,247,165,247,165,247,247,247,247,247,247,165,False,False,False,True,False,True,False,False,False,False,False,False
13,123,123,123,123,123,123,123,123,123,123,123,123,123,True,True,True,True,True,True,True,True,True,True,True,True
14,220,203,220,45,203,45,203,203,220,220,220,220,189,False,False,False,False,False,False,False,False,False,False,False,False
15,84,33,84,84,84,84,84,33,84,84,84,84,124,False,False,False,False,False,False,False,False,False,False,False,False
16,220,262,220,220,35,220,220,262,220,220,220,220,191,False,False,False,False,False,False,False,False,False,False,False,False
17,15,146,15,15,228,15,15,146,15,15,15,15,146,False,True,False,False,False,False,False,True,False,False,False,False
18,95,203,95,95,184,95,95,203,95,95,95,95,184,False,False,False,False,True,False,False,False,False,False,False,False
19,253,256,253,244,165,253,253,256,253,253,253,253,36,False,False,False,False,False,False,False,False,False,False,False,False
20,248,52,248,248,60,248,248,52,248,248,248,248,52,False,True,False,False,False,False,False,True,False,False,False,False
21,262,238,262,238,30,262,262,238,262,262,262,262,224,False,False,False,False,False,False,False,False,False,False,False,False
22,123,203,123,244,82,123,123,203,123,123,123,123,103,False,False,False,False,False,False,False,False,False,False,False,False
23,84,84,84,84,2,84,84,84,84,84,84,84,212,False,False,False,False,False,False,False,False,False,False,False,False
24,262,262,262,262,149,262,262,262,262,262,262,262,72,False,False,False,False,False,False,False,False,False,False,False,False
25,229,229,229,228,222,229,229,229,229,229,229,229,222,False,False,False,False,True,False,False,False,False,False,False,False
26,268,52,52,52,268,52,268,52,52,268,268,268,52,False,True,True,True,False,True,False,True,True,False,False,False
27,205,205,205,205,205,205,205,205,205,205,205,205,205,True,True,True,True,True,True,True,True,True,True,True,True
28,89,89,89,239,185,89,89,89,89,89,89,89,128,False,False,False,False,False,False,False,False,False,False,False,False
29,5,5,5,129,143,5,5,5,5,5,5,5,93,False,False,False,False,False,False,False,False,False,False,False,False
30,260,33,260,97,120,97,260,260,260,260,260,260,174,False,False,False,False,False,False,False,False,False,False,False,False
31,198,142,198,142,203,198,123,198,198,198,198,198,24,False,False,False,False,False,False,False,False,False,False,False,False
32,236,187,236,110,195,110,271,236,236,236,236,236,195,False,False,False,False,True,False,False,False,False,False,False,False
33,260,52,260,260,164,260,260,260,260,260,260,260,260,True,False,True,True,False,True,True,True,True,True,True,True
34,218,271,218,30,149,218,218,218,218,218,218,218,181,False,False,False,False,False,False,False,False,False,False,False,False
35,28,28,28,28,28,28,28,28,28,28,28,28,191,False,False,False,False,False,False,False,False,False,False,False,False
36,123,187,123,123,29,123,123,123,123,123,123,123,46,False,False,False,False,False,False,False,False,False,False,False,False
37,129,26,129,129,129,129,123,123,129,129,129,129,17,False,False,False,False,False,False,False,False,False,False,False,False
38,161,161,161,257,257,161,161,161,161,161,161,161,191,False,False,False,False,False,False,False,False,False,False,False,False
39,123,203,123,123,203,123,123,123,123,123,123,123,249,False,False,False,False,False,False,False,False,False,False,False,False
40,271,271,271,157,271,157,271,271,271,271,271,271,271,True,True,True,False,True,False,True,True,True,True,True,True
41,23,23,23,23,23,23,23,23,23,23,23,23,23,True,True,True,True,True,True,True,True,True,True,True,True
0,255,31,255,31,201,31,31,31,255,255,255,255,201,False,False,False,False,True,False,False,False,False,False,False,False
1,89,89,89,142,6,89,89,89,89,89,89,89,142,False,False,False,True,False,False,False,False,False,False,False,False
2,262,146,262,262,164,146,146,146,262,262,262,262,218,False,False,False,False,False,False,False,False,False,False,False,False
3,143,256,143,143,256,256,256,256,143,143,143,143,60,False,False,False,False,False,False,False,False,False,False,False,False
4,262,262,262,262,42,262,262,262,262,262,262,262,178,False,False,False,False,False,False,False,False,False,False,False,False
5,220,187,220,84,84,220,187,187,220,220,220,220,220,True,False,True,False,False,True,False,False,True,True,True,True
6,267,267,87,87,22,267,267,267,87,267,267,267,87,False,False,True,True,False,False,False,False,True,False,False,False
7,248,248,248,248,248,248,248,248,248,248,248,248,10,False,False,False,False,False,False,False,False,False,False,False,False
8,267,267,267,129,129,267,267,267,267,267,267,267,129,False,False,False,True,True,False,False,False,False,False,False,False
9,6,28,6,28,28,6,28,28,6,6,6,6,184,False,False,False,False,False,False,False,False,False,False,False,False
10,198,198,198,198,164,198,198,198,198,198,198,198,185,False,False,False,False,False,False,False,False,False,False,False,False
11,253,221,253,221,200,253,221,221,253,253,253,253,221,False,True,False,True,False,False,True,True,False,False,False,False
12,198,198,198,198,198,198,198,198,198,198,198,198,198,True,True,True,True,True,True,True,True,True,True,True,True
13,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
14,269,94,269,269,92,269,94,94,269,269,269,269,147,False,False,False,False,False,False,False,False,False,False,False,False
15,215,146,215,209,106,215,215,146,215,215,215,215,245,False,False,False,False,False,False,False,False,False,False,False,False
16,220,7,220,119,21,220,220,7,220,220,220,220,220,True,False,True,False,False,True,True,False,True,True,True,True
17,215,215,215,119,185,215,215,215,215,215,215,215,215,True,True,True,False,False,True,True,True,True,True,True,True
18,131,142,131,142,185,131,131,142,131,131,131,131,144,False,False,False,False,False,False,False,False,False,False,False,False
19,10,187,10,10,46,10,10,187,10,10,10,10,10,True,False,True,True,False,True,True,False,True,True,True,True
20,107,107,107,107,164,107,107,107,107,107,107,107,42,False,False,False,False,False,False,False,False,False,False,False,False
21,89,89,89,89,214,89,89,89,89,89,89,89,89,True,True,True,True,False,True,True,True,True,True,True,True
22,164,243,164,164,246,164,164,243,164,164,164,164,173,False,False,False,False,False,False,False,False,False,False,False,False
23,215,215,215,28,30,215,215,215,215,215,215,215,215,True,True,True,False,False,True,True,True,True,True,True,True
24,259,7,259,259,7,259,259,7,259,259,259,259,7,False,True,False,False,True,False,False,True,False,False,False,False
25,123,123,123,123,23,123,123,123,123,123,123,123,23,False,False,False,False,True,False,False,False,False,False,False,False
26,215,215,215,215,267,215,215,215,215,215,215,215,267,False,False,False,False,True,False,False,False,False,False,False,False
27,46,46,46,46,46,46,46,46,46,46,46,46,46,True,True,True,True,True,True,True,True,True,True,True,True
28,198,78,198,80,80,198,198,78,198,198,198,198,245,False,False,False,False,False,False,False,False,False,False,False,False
29,6,187,6,176,203,215,6,187,6,6,6,6,176,False,False,False,True,False,False,False,False,False,False,False,False
30,270,203,270,270,224,270,270,270,270,270,270,270,124,False,False,False,False,False,False,False,False,False,False,False,False
31,89,89,89,80,35,89,89,89,89,89,89,89,80,False,False,False,True,False,False,False,False,False,False,False,False
32,269,89,269,269,89,269,269,84,269,269,269,269,260,False,False,False,False,False,False,False,False,False,False,False,False
33,97,56,97,97,97,97,97,97,97,97,97,97,97,True,False,True,True,True,True,True,True,True,True,True,True
34,262,215,262,262,165,262,262,262,262,262,262,262,246,False,False,False,False,False,False,False,False,False,False,False,False
35,122,123,122,1,46,122,122,123,122,122,122,122,1,False,False,False,True,False,False,False,False,False,False,False,False
36,198,232,198,198,232,198,198,198,198,198,198,198,168,False,False,False,False,False,False,False,False,False,False,False,False
37,6,215,6,215,144,215,6,215,6,6,6,6,54,False,False,False,False,False,False,False,False,False,False,False,False
38,229,161,229,229,2,229,229,229,229,229,229,229,161,False,True,False,False,False,False,False,False,False,False,False,False
39,205,7,205,205,7,205,205,205,205,205,205,205,35,False,False,False,False,False,False,False,False,False,False,False,False
40,84,84,84,84,161,84,84,84,84,84,84,84,161,False,False,False,False,True,False,False,False,False,False,False,False
41,129,129,129,129,129,129,129,129,129,129,129,129,129,True,True,True,True,True,True,True,True,True,True,True,True
0,97,238,97,238,17,238,238,238,97,97,97,97,85,False,False,False,False,False,False,False,False,False,False,False,False
1,0,146,0,0,258,146,146,146,0,0,0,0,0,True,False,True,True,False,False,False,False,True,True,True,True
2,269,89,269,269,269,89,89,89,269,269,269,269,89,False,True,False,False,False,True,True,True,False,False,False,False
3,23,150,23,163,165,150,150,150,23,23,23,23,71,False,False,False,False,False,False,False,False,False,False,False,False
4,6,203,6,80,203,203,203,203,6,6,6,6,6,True,False,True,False,False,False,False,False,True,True,True,True
5,208,232,208,22,232,208,232,232,208,208,208,208,22,False,False,False,True,False,False,False,False,False,False,False,False
6,95,95,95,95,236,95,95,95,95,95,95,95,95,True,True,True,True,False,True,True,True,True,True,True,True
7,23,23,23,1,158,23,23,23,23,23,23,23,42,False,False,False,False,False,False,False,False,False,False,False,False
8,184,54,184,167,54,184,54,54,184,184,184,184,17,False,False,False,False,False,False,False,False,False,False,False,False
9,262,262,262,262,228,262,262,262,262,262,262,262,185,False,False,False,False,False,False,False,False,False,False,False,False
10,262,262,262,262,23,262,262,262,262,262,262,262,134,False,False,False,False,False,False,False,False,False,False,False,False
11,258,258,258,258,4,258,258,258,258,258,258,258,4,False,False,False,False,True,False,False,False,False,False,False,False
12,258,258,258,167,167,258,258,258,258,258,258,258,258,True,True,True,False,False,True,True,True,True,True,True,True
13,77,77,77,77,77,77,77,77,77,77,77,77,77,True,True,True,True,True,True,True,True,True,True,True,True
14,113,31,113,31,258,113,31,31,113,113,113,113,113,True,False,True,False,False,True,False,False,True,True,True,True
15,260,24,260,119,20,260,260,24,260,260,260,260,87,False,False,False,False,False,False,False,False,False,False,False,False
16,262,187,262,238,96,262,262,187,262,262,262,262,56,False,False,False,False,False,False,False,False,False,False,False,False
17,84,56,84,84,232,84,84,56,84,84,84,84,56,False,True,False,False,False,False,False,True,False,False,False,False
18,97,232,97,97,178,97,97,232,97,97,97,97,143,False,False,False,False,False,False,False,False,False,False,False,False
19,262,187,262,262,28,262,262,187,262,262,262,262,46,False,False,False,False,False,False,False,False,False,False,False,False
20,84,262,84,84,77,84,84,262,84,84,84,84,124,False,False,False,False,False,False,False,False,False,False,False,False
21,124,124,124,167,11,124,124,124,124,124,124,124,60,False,False,False,False,False,False,False,False,False,False,False,False
22,6,258,6,6,6,6,6,258,6,6,6,6,6,True,False,True,True,True,True,True,False,True,True,True,True
23,129,247,129,129,129,129,129,247,129,129,129,129,129,True,False,True,True,True,True,True,False,True,True,True,True
24,262,262,262,262,184,262,262,262,262,262,262,262,262,True,True,True,True,False,True,True,True,True,True,True,True
25,208,208,208,208,206,208,208,208,208,208,208,208,208,True,True,True,True,False,True,True,True,True,True,True,True
26,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
27,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
28,255,67,255,255,221,255,255,67,255,255,255,255,151,False,False,False,False,False,False,False,False,False,False,False,False
29,220,262,220,119,68,220,220,262,220,220,220,220,87,False,False,False,False,False,False,False,False,False,False,False,False
30,126,84,84,126,22,126,126,126,126,126,126,126,22,False,False,False,False,True,False,False,False,False,False,False,False
31,156,187,156,156,149,156,156,156,156,156,156,156,159,False,False,False,False,False,False,False,False,False,False,False,False
32,84,67,84,84,6,84,84,84,84,84,84,84,112,False,False,False,False,False,False,False,False,False,False,False,False
33,57,56,57,57,36,57,57,57,57,57,57,57,56,False,True,False,False,False,False,False,False,False,False,False,False
34,208,119,208,119,165,208,208,208,208,208,208,208,22,False,False,False,False,False,False,False,False,False,False,False,False
35,6,256,6,6,206,6,6,6,6,6,6,6,256,False,True,False,False,False,False,False,False,False,False,False,False
36,259,214,259,259,214,259,259,259,259,259,259,259,214,False,True,False,False,True,False,False,False,False,False,False,False
37,262,262,262,119,204,262,262,262,262,262,262,262,204,False,False,False,False,True,False,False,False,False,False,False,False
38,84,84,84,84,222,84,84,84,84,84,84,84,231,False,False,False,False,False,False,False,False,False,False,False,False
39,188,188,188,188,188,188,188,188,188,188,188,188,188,True,True,True,True,True,True,True,True,True,True,True,True
40,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
41,163,163,163,163,163,163,163,163,163,163,163,163,163,True,True,True,True,True,True,True,True,True,True,True,True
0,255,262,255,255,80,262,262,262,255,255,255,255,255,True,False,True,True,False,False,False,False,True,True,True,True
1,255,142,255,255,4,142,142,142,255,255,255,255,19,False,False,False,False,False,False,False,False,False,False,False,False
2,92,23,92,164,181,23,23,23,92,92,92,92,32,False,False,False,False,False,False,False,False,False,False,False,False
3,6,142,6,142,20,142,142,142,6,6,6,6,153,False,False,False,False,False,False,False,False,False,False,False,False
4,248,215,248,248,215,215,215,215,248,248,248,248,198,False,False,False,False,False,False,False,False,False,False,False,False
5,45,271,45,45,206,45,271,271,45,45,45,45,105,False,False,False,False,False,False,False,False,False,False,False,False
6,215,215,215,215,215,215,215,215,215,215,215,215,181,False,False,False,False,False,False,False,False,False,False,False,False
7,269,262,269,269,178,269,262,262,269,269,269,269,178,False,False,False,False,True,False,False,False,False,False,False,False
8,262,262,262,262,46,262,262,262,262,262,262,262,184,False,False,False,False,False,False,False,False,False,False,False,False
9,164,142,164,142,35,164,142,142,164,164,164,164,142,False,True,False,True,False,False,True,True,False,False,False,False
10,164,161,164,164,4,164,161,161,164,164,164,164,181,False,False,False,False,False,False,False,False,False,False,False,False
11,57,123,123,123,149,57,123,123,123,57,57,57,123,False,True,True,True,False,False,True,True,True,False,False,False
12,215,215,215,215,215,215,215,215,215,215,215,215,215,True,True,True,True,True,True,True,True,True,True,True,True
13,144,144,144,144,144,144,144,144,144,144,144,144,144,True,True,True,True,True,True,True,True,True,True,True,True
14,73,142,73,142,147,73,142,142,73,73,73,73,147,False,False,False,False,True,False,False,False,False,False,False,False
15,262,146,262,262,75,262,262,146,262,262,262,262,110,False,False,False,False,False,False,False,False,False,False,False,False
16,220,67,220,138,67,220,220,67,220,220,220,220,138,False,False,False,True,False,False,False,False,False,False,False,False
17,131,192,131,244,131,131,131,192,131,131,131,131,192,False,True,False,False,False,False,False,True,False,False,False,False
18,156,65,156,156,65,156,156,65,156,156,156,156,155,False,False,False,False,False,False,False,False,False,False,False,False
19,156,146,156,156,146,156,156,146,156,156,156,156,111,False,False,False,False,False,False,False,False,False,False,False,False
20,57,57,57,57,213,57,57,57,57,57,57,57,86,False,False,False,False,False,False,False,False,False,False,False,False
21,57,28,57,28,120,57,28,28,57,57,57,57,120,False,False,False,False,True,False,False,False,False,False,False,False
22,156,203,156,156,156,156,156,203,156,156,156,156,167,False,False,False,False,False,False,False,False,False,False,False,False
23,262,262,262,262,161,262,262,262,262,262,262,262,262,True,True,True,True,False,True,True,True,True,True,True,True
24,6,198,6,198,194,6,6,198,6,6,6,6,182,False,False,False,False,False,False,False,False,False,False,False,False
25,221,221,221,221,221,221,221,221,221,221,221,221,199,False,False,False,False,False,False,False,False,False,False,False,False
26,156,156,156,156,178,156,156,156,156,156,156,156,178,False,False,False,False,True,False,False,False,False,False,False,False
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,248,107,248,248,87,248,248,107,248,248,248,248,209,False,False,False,False,False,False,False,False,False,False,False,False
29,104,203,104,95,262,104,95,203,104,104,104,104,95,False,False,False,True,False,False,True,False,False,False,False,False
30,260,119,260,119,36,260,260,260,260,260,260,260,36,False,False,False,False,True,False,False,False,False,False,False,False
31,15,15,15,15,177,15,15,15,15,15,15,15,177,False,False,False,False,True,False,False,False,False,False,False,False
32,92,23,92,1,62,92,92,92,92,92,92,92,103,False,False,False,False,False,False,False,False,False,False,False,False
33,143,33,143,143,23,143,143,143,143,143,143,143,52,False,False,False,False,False,False,False,False,False,False,False,False
34,10,24,10,119,48,10,10,10,10,10,10,10,147,False,False,False,False,False,False,False,False,False,False,False,False
35,156,123,156,156,268,156,156,156,156,156,156,156,157,False,False,False,False,False,False,False,False,False,False,False,False
36,97,271,97,97,271,97,97,97,97,97,97,97,242,False,False,False,False,False,False,False,False,False,False,False,False
37,262,203,262,262,215,262,262,262,262,262,262,262,262,True,False,True,True,False,True,True,True,True,True,True,True
38,30,30,30,30,214,30,30,30,30,30,30,30,20,False,False,False,False,False,False,False,False,False,False,False,False
39,198,224,198,198,224,198,198,198,198,198,198,198,164,False,False,False,False,False,False,False,False,False,False,False,False
40,92,2,92,92,2,92,92,92,92,92,92,92,92,True,False,True,True,False,True,True,True,True,True,True,True
41,236,236,236,236,236,236,236,236,236,236,236,236,236,True,True,True,True,True,True,True,True,True,True,True,True
0,124,123,124,209,243,123,123,123,124,124,124,124,245,False,False,False,False,False,False,False,False,False,False,False,False
1,0,89,0,119,17,89,89,89,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,True,True
2,220,238,220,238,46,238,238,238,220,220,220,220,238,False,True,False,True,False,True,True,True,False,False,False,False
3,248,18,248,248,248,18,18,18,248,248,248,248,18,False,True,False,False,False,True,True,True,False,False,False,False
4,215,203,215,238,241,203,203,203,215,215,215,215,158,False,False,False,False,False,False,False,False,False,False,False,False
5,269,269,269,269,161,269,269,269,269,269,269,269,191,False,False,False,False,False,False,False,False,False,False,False,False
6,259,244,259,244,244,259,244,244,259,259,259,259,191,False,False,False,False,False,False,False,False,False,False,False,False
7,156,67,156,156,222,156,67,67,156,156,156,156,181,False,False,False,False,False,False,False,False,False,False,False,False
8,123,123,123,123,62,123,123,123,123,123,123,123,232,False,False,False,False,False,False,False,False,False,False,False,False
9,163,214,163,163,62,163,214,214,163,163,163,163,17,False,False,False,False,False,False,False,False,False,False,False,False
10,23,23,23,62,62,23,23,23,23,23,23,23,224,False,False,False,False,False,False,False,False,False,False,False,False
11,163,191,163,163,163,163,191,191,163,163,163,163,222,False,False,False,False,False,False,False,False,False,False,False,False
12,267,244,267,244,244,267,244,244,267,267,267,267,267,True,False,True,False,False,True,False,False,True,True,True,True
13,91,91,91,91,91,91,91,91,91,91,91,91,91,True,True,True,True,True,True,True,True,True,True,True,True
14,215,83,83,83,229,215,83,83,83,215,215,215,83,False,True,True,True,False,False,True,True,True,False,False,False
15,95,142,95,269,269,95,95,142,95,95,95,95,87,False,False,False,False,False,False,False,False,False,False,False,False
16,269,65,269,269,221,269,269,65,269,269,269,269,65,False,True,False,False,False,False,False,True,False,False,False,False
17,0,0,0,269,86,0,0,0,0,0,0,0,103,False,False,False,False,False,False,False,False,False,False,False,False
18,107,3,107,107,149,107,107,3,107,107,107,107,107,True,False,True,True,False,True,True,False,True,True,True,True
19,23,142,23,142,100,23,23,142,23,23,23,23,112,False,False,False,False,False,False,False,False,False,False,False,False
20,87,146,87,87,35,87,87,146,87,87,87,87,146,False,True,False,False,False,False,False,True,False,False,False,False
21,28,28,28,28,103,28,28,28,28,28,28,28,56,False,False,False,False,False,False,False,False,False,False,False,False
22,215,215,215,215,271,215,215,215,215,215,215,215,271,False,False,False,False,True,False,False,False,False,False,False,False
23,66,142,66,142,142,66,66,142,66,66,66,66,214,False,False,False,False,False,False,False,False,False,False,False,False
24,23,23,23,246,199,23,23,23,23,23,23,23,257,False,False,False,False,False,False,False,False,False,False,False,False
25,57,57,57,57,17,57,57,57,57,57,57,57,17,False,False,False,False,True,False,False,False,False,False,False,False
26,42,206,42,42,42,42,42,206,42,42,42,42,42,True,False,True,True,True,True,True,False,True,True,True,True
27,271,271,271,271,271,271,271,271,271,271,271,271,271,True,True,True,True,True,True,True,True,True,True,True,True
28,89,89,89,239,108,89,89,89,89,89,89,89,93,False,False,False,False,False,False,False,False,False,False,False,False
29,124,8,124,8,271,124,124,8,124,124,124,124,19,False,False,False,False,False,False,False,False,False,False,False,False
30,84,89,84,84,178,84,84,84,84,84,84,84,241,False,False,False,False,False,False,False,False,False,False,False,False
31,269,146,269,269,103,269,269,269,269,269,269,269,93,False,False,False,False,False,False,False,False,False,False,False,False
32,107,107,107,107,51,107,107,107,107,107,107,107,271,False,False,False,False,False,False,False,False,False,False,False,False
33,202,187,202,176,191,202,202,202,202,202,202,202,187,False,True,False,False,False,False,False,False,False,False,False,False
34,215,215,215,28,17,215,215,215,215,215,215,215,17,False,False,False,False,True,False,False,False,False,False,False,False
35,262,262,262,262,28,262,262,262,262,262,262,262,205,False,False,False,False,False,False,False,False,False,False,False,False
36,215,215,215,215,165,215,215,215,215,215,215,215,191,False,False,False,False,False,False,False,False,False,False,False,False
37,42,271,42,42,204,42,42,42,42,42,42,42,204,False,False,False,False,True,False,False,False,False,False,False,False
38,84,84,84,84,165,84,84,84,84,84,84,84,17,False,False,False,False,False,False,False,False,False,False,False,False
39,215,215,215,215,243,215,215,215,215,215,215,215,243,False,False,False,False,True,False,False,False,False,False,False,False
40,123,123,123,123,184,123,123,123,123,123,123,123,184,False,False,False,False,True,False,False,False,False,False,False,False
41,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
0,97,18,97,80,97,18,18,18,97,97,97,97,152,False,False,False,False,False,False,False,False,False,False,False,False
1,156,203,156,80,156,203,203,203,156,156,156,156,56,False,False,False,False,False,False,False,False,False,False,False,False
2,131,146,131,119,110,146,146,146,131,131,131,131,224,False,False,False,False,False,False,False,False,False,False,False,False
3,215,187,215,155,143,187,187,187,215,215,215,215,214,False,False,False,False,False,False,False,False,False,False,False,False
4,60,203,60,167,231,203,203,203,60,60,60,60,203,False,True,False,False,False,True,True,True,False,False,False,False
5,215,215,215,80,234,215,215,215,215,215,215,215,234,False,False,False,False,True,False,False,False,False,False,False,False
6,267,271,267,87,87,267,271,271,267,267,267,267,271,False,True,False,False,False,False,True,True,False,False,False,False
7,198,271,198,198,236,198,271,271,198,198,198,198,271,False,True,False,False,False,False,True,True,False,False,False,False
8,57,232,57,80,163,57,232,232,57,57,57,57,140,False,False,False,False,False,False,False,False,False,False,False,False
9,156,215,156,156,194,156,215,215,156,156,156,156,194,False,False,False,False,True,False,False,False,False,False,False,False
10,6,178,6,178,6,6,178,178,6,6,6,6,6,True,False,True,False,True,True,False,False,True,True,True,True
11,215,215,215,215,215,215,215,215,215,215,215,215,29,False,False,False,False,False,False,False,False,False,False,False,False
12,167,167,167,167,167,167,167,167,167,167,167,167,134,False,False,False,False,False,False,False,False,False,False,False,False
13,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
14,23,146,23,228,53,146,146,146,23,23,23,23,125,False,False,False,False,False,False,False,False,False,False,False,False
15,95,31,95,31,124,95,95,31,95,95,95,95,95,True,False,True,False,False,True,True,False,True,True,True,True
16,0,89,0,190,0,0,0,89,0,0,0,0,190,False,False,False,True,False,False,False,False,False,False,False,False
17,260,89,260,89,260,260,260,89,260,260,260,260,116,False,False,False,False,False,False,False,False,False,False,False,False
18,45,188,45,269,45,45,45,188,45,45,45,45,140,False,False,False,False,False,False,False,False,False,False,False,False
19,89,89,89,89,105,89,89,89,89,89,89,89,46,False,False,False,False,False,False,False,False,False,False,False,False
20,15,15,15,15,222,15,15,15,15,15,15,15,6,False,False,False,False,False,False,False,False,False,False,False,False
21,156,19,156,156,228,156,156,19,156,156,156,156,19,False,True,False,False,False,False,False,True,False,False,False,False
22,23,146,23,163,163,146,146,146,23,23,23,23,214,False,False,False,False,False,False,False,False,False,False,False,False
23,124,123,124,124,222,124,124,123,124,124,124,124,229,False,False,False,False,False,False,False,False,False,False,False,False
24,87,87,87,87,218,87,87,87,87,87,87,87,87,True,True,True,True,False,True,True,True,True,True,True,True
25,260,260,260,260,236,260,260,260,260,260,260,260,236,False,False,False,False,True,False,False,False,False,False,False,False
26,269,260,269,269,260,269,269,260,269,269,269,269,269,True,False,True,True,False,True,True,False,True,True,True,True
27,60,60,60,60,60,60,60,60,60,60,60,60,60,True,True,True,True,True,True,True,True,True,True,True,True
28,70,203,70,80,203,70,70,203,70,70,70,70,70,True,False,True,False,False,True,True,False,True,True,True,True
29,248,28,248,248,217,248,248,28,248,248,248,248,248,True,False,True,True,False,True,True,False,True,True,True,True
30,248,262,248,248,188,248,248,248,248,248,248,248,248,True,False,True,True,False,True,True,True,True,True,True,True
31,175,175,175,175,65,175,175,175,175,175,175,175,191,False,False,False,False,False,False,False,False,False,False,False,False
32,188,56,188,1,53,188,188,188,188,188,188,188,56,False,True,False,False,False,False,False,False,False,False,False,False
33,215,215,215,215,205,215,215,215,215,215,215,215,234,False,False,False,False,False,False,False,False,False,False,False,False
34,188,187,188,164,20,188,188,188,188,188,188,188,103,False,False,False,False,False,False,False,False,False,False,False,False
35,89,89,89,89,72,89,89,89,89,89,89,89,77,False,False,False,False,False,False,False,False,False,False,False,False
36,267,28,267,28,32,267,267,28,267,267,267,267,28,False,True,False,True,False,False,False,True,False,False,False,False
37,185,67,185,167,67,185,185,185,185,185,185,185,217,False,False,False,False,False,False,False,False,False,False,False,False
38,267,241,267,267,222,267,267,267,267,267,267,267,222,False,False,False,False,True,False,False,False,False,False,False,False
39,267,267,267,42,42,267,267,267,267,267,267,267,72,False,False,False,False,False,False,False,False,False,False,False,False
40,188,188,188,60,188,188,188,188,188,188,188,188,188,True,True,True,False,True,True,True,True,True,True,True,True
41,42,42,42,42,42,42,42,42,42,42,42,42,42,True,True,True,True,True,True,True,True,True,True,True,True
0,97,28,97,107,107,28,28,28,97,97,97,97,193,False,False,False,False,False,False,False,False,False,False,False,False
1,84,89,84,238,203,89,89,89,84,84,84,84,238,False,False,False,True,False,False,False,False,False,False,False,False
2,95,146,95,95,221,146,146,146,95,95,95,95,103,False,False,False,False,False,False,False,False,False,False,False,False
3,0,0,0,0,65,0,0,0,0,0,0,0,65,False,False,False,False,True,False,False,False,False,False,False,False
4,5,146,5,238,238,146,146,146,5,5,5,5,5,True,False,True,False,False,False,False,False,True,True,True,True
5,129,67,129,129,20,129,67,67,129,129,129,129,67,False,True,False,False,False,False,True,True,False,False,False,False
6,6,215,6,215,75,6,215,215,6,6,6,6,168,False,False,False,False,False,False,False,False,False,False,False,False
7,124,203,124,28,228,124,203,203,124,124,124,124,67,False,False,False,False,False,False,False,False,False,False,False,False
8,28,28,28,28,222,28,28,28,28,28,28,28,29,False,False,False,False,False,False,False,False,False,False,False,False
9,84,89,84,84,89,84,89,89,84,84,84,84,89,False,True,False,False,True,False,True,True,False,False,False,False
10,262,146,262,262,262,262,146,146,262,262,262,262,262,True,False,True,True,True,True,False,False,True,True,True,True
11,208,232,208,208,208,232,232,232,208,208,208,208,208,True,False,True,True,True,False,False,False,True,True,True,True
12,203,203,203,203,203,203,203,203,203,203,203,203,203,True,True,True,True,True,True,True,True,True,True,True,True
13,231,231,231,231,231,231,231,231,231,231,231,231,231,True,True,True,True,True,True,True,True,True,True,True,True
14,240,142,240,142,142,240,142,142,240,240,240,240,240,True,False,True,False,False,True,False,False,True,True,True,True
