,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
0,[142 174 177],[142 174 177],[142 174 177],[228 182 142],[ 91  90 269],[142 174 177],[142 174 177],[142 174 177],[142 174 177],[142 174 177],[142 174 177],[142 174 177],174,True,True,True,False,False,True,True,True,True,True,True,True
1,[ 17 232 203],[192 203 232],[ 17 232 203],[165  68 192],[ 91  90 269],[192 203 232],[192 203 232],[192 203 232],[ 17 232 203],[ 17 232 203],[ 17 232 203],[ 17 232 203],68,False,False,False,True,False,False,False,False,False,False,False,False
2,[167 191  17],[129 105 167],[191  17 167],[ 17 105 167],[271  91 129],[129 105 167],[129 105 167],[129 105 167],[191  17 167],[167 191  17],[167 191  17],[167 191  17],17,True,False,True,True,False,False,False,False,True,True,True,True
3,[110 119  77],[220 242 119],[110 119  77],[228 119 110],[271  90 259],[220 242 119],[220 242 119],[220 242 119],[110 119  77],[110 119  77],[110 119  77],[110 119  77],110,True,False,True,True,False,False,False,False,True,True,True,True
4,[ 20 167 206],[206 167  20],[259 167 206],[206  20 167],[ 90  91 185],[206 167  20],[206 167  20],[206 167  20],[ 20 206 167],[ 20 167 206],[ 20 167 206],[ 20 167 206],29,False,False,False,False,False,False,False,False,False,False,False,False
5,[188  77 160],[188 160 154],[188  77 160],[195 154 160],[91 92 77],[154  77 160],[188 160 154],[188 160 154],[188  77 160],[188  77 160],[188  77 160],[188  77 160],160,True,True,True,True,False,True,True,True,True,True,True,True
6,[248 244  42],[253  33 248],[ 33 244  42],[ 33 244  42],[271  92 244],[248 244  42],[253  33 248],[253  33 248],[ 33 244  42],[248 244  42],[248 244  42],[248 244  42],33,False,True,True,True,False,False,True,True,True,False,False,False
7,[124 229 205],[229 124 205],[124 229 205],[ 87 229 205],[271  90 124],[124 229 205],[229 124 205],[229 124 205],[124 229 205],[124 229 205],[124 229 205],[124 229 205],205,True,True,True,True,False,True,True,True,True,True,True,True
8,[269 129 228],[236 269 129],[269 129 228],[ 91 129 228],[271  91  29],[269 129 228],[236 269 129],[236 269 129],[269 129 228],[269 129 228],[269 129 228],[269 129 228],29,False,False,False,False,True,False,False,False,False,False,False,False
9,[236 221 143],[202 143 221],[236 221 143],[ 92 271 143],[ 90  91 236],[202 221 143],[202 143 221],[202 143 221],[236 221 143],[236 221 143],[236 221 143],[236 221 143],202,False,True,False,False,False,True,True,True,False,False,False,False
10,[129  57 198],[ 57 198 129],[ 57 129 198],[271  91 129],[271  91 129],[ 57 198 129],[ 57 198 129],[ 57 198 129],[ 57 129 198],[129  57 198],[129  57 198],[129  57 198],198,True,True,True,False,False,True,True,True,True,True,True,True
11,[ 90 259 164],[ 90 164 259],[ 90 259 164],[271  90 259],[271  90 259],[ 90 164 259],[ 90 164 259],[ 90 164 259],[ 90 259 164],[ 90 259 164],[ 90 259 164],[ 90 259 164],199,False,False,False,False,False,False,False,False,False,False,False,False
12,[ 93  30 161],[ 93 161  30],[ 93  30 161],[ 90  91 271],[ 92  87 161],[ 93  30 161],[ 93 161  30],[ 93 161  30],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],161,True,True,True,False,True,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[222  46 262],[ 46  80 262],[222  46 262],[262   1  80],[ 89  90 222],[  1  80 262],[ 46  80 262],[ 46  80 262],[222  46 262],[222  46 262],[222  46 262],[222  46 262],80,False,True,False,True,False,True,True,True,False,False,False,False
15,[ 17 234 222],[256 234  94],[ 17 234 222],[222 234  94],[90 91 17],[222 234  94],[ 17 234 222],[256 234  94],[ 17 234 222],[ 17 234 222],[ 17 234 222],[ 17 234 222],234,True,True,True,True,False,True,True,True,True,True,True,True
16,[ 4 56 42],[ 56 176  89],[ 4 56 42],[ 86 176  42],[92 87 42],[ 86 176  42],[ 4 56 42],[ 56 176  89],[ 4 56 42],[ 4 56 42],[ 4 56 42],[ 4 56 42],176,False,True,False,True,False,True,False,True,False,False,False,False
17,[157  77 119],[187 119 154],[ 68 119 157],[ 68 157 119],[ 90  91 187],[ 68 119 157],[ 60  77 215],[187 119 154],[ 68 119 157],[157  77 119],[157  77 119],[157  77 119],68,False,False,True,True,False,True,False,False,True,False,False,False
18,[232  87  94],[87  6 94],[232  87  94],[232  87  94],[271  90  87],[232  87  94],[168  87 232],[87  6 94],[232  87  94],[232  87  94],[232  87  94],[232  87  94],94,True,True,True,True,False,True,False,True,True,True,True,True
19,[224 120  46],[120 268  46],[224 120  46],[224 120 268],[ 90 271  91],[224 120  46],[268 224  46],[120 268  46],[224 120  46],[224 120  46],[224 120  46],[224 120  46],120,True,True,True,True,False,True,False,True,True,True,True,True
20,[220 157   1],[  1  52 253],[220 157   1],[ 52 157   1],[ 90  91 253],[253 157   1],[  1 236 220],[  1  52 253],[220 157   1],[220 157   1],[220 157   1],[220 157   1],157,True,False,True,True,False,True,False,False,True,True,True,True
21,[ 77 246 119],[200 119 253],[ 77 246 119],[253 246 119],[ 89  90 119],[ 77 246 119],[119 156  77],[200 119 253],[ 77 246 119],[ 77 246 119],[ 77 246 119],[ 77 246 119],119,True,True,True,True,True,True,True,True,True,True,True,True
22,[228 262   1],[228 262   1],[228 262   1],[228 262   1],[ 91 271 262],[228 262   1],[208   1 262],[228 262   1],[228 262   1],[228 262   1],[228 262   1],[228 262   1],228,True,True,True,True,False,True,False,True,True,True,True,True
23,[253 222  89],[ 24  89 253],[253 222  89],[253 222  89],[90 91 89],[ 89 222 253],[253 222  89],[ 24  89 253],[253 222  89],[253 222  89],[253 222  89],[253 222  89],222,True,False,True,True,False,True,True,False,True,True,True,True
24,[ 32 236  42],[ 32 236  42],[ 32 236  42],[93 32 42],[91 92 32],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],32,True,True,True,True,True,True,True,True,True,True,True,True
25,[271 206 215],[271 206 215],[271 206 215],[ 91 206 271],[271  90 215],[271 206 215],[271 206 215],[271 206 215],[271 206 215],[271 206 215],[271 206 215],[271 206 215],206,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 259  57],[271  57 259],[271 259  57],[271  90 259],[271  90 259],[271  57 259],[271 259  57],[271  57 259],[271 259  57],[271 259  57],[271 259  57],[271 259  57],259,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[  4 244  96],[ 0 95 96],[  4  96 244],[ 95 244  96],[ 91  92 145],[  4  96 244],[ 96 260   4],[ 0 95 96],[  4  96 244],[  4 244  96],[  4 244  96],[  4 244  96],96,True,True,True,True,False,True,True,True,True,True,True,True
29,[ 18 120  94],[  0 154  94],[ 18 120  94],[ 61 120  94],[ 89  90 120],[ 18 120  94],[232 231  18],[  0 154  94],[ 18 120  94],[ 18 120  94],[ 18 120  94],[ 18 120  94],61,False,False,False,True,False,False,False,False,False,False,False,False
30,[119 123  98],[ 46 119 167],[119 123  98],[ 98 167 119],[90 91 46],[119 123  98],[ 46 123  98],[119 123  98],[119 123  98],[119 123  98],[119 123  98],[119 123  98],98,True,False,True,True,False,True,True,True,True,True,True,True
31,[221 206 214],[221 242 155],[228 206 214],[242 155 228],[271  92 163],[228 206 214],[215 221 214],[228 206 214],[ 62 206 214],[221 206 214],[221 206 214],[221 206 214],155,False,True,False,True,False,False,False,False,False,False,False,False
32,[ 77   4 244],[  4 242 248],[ 77   4 244],[  4 248 244],[271  92 244],[ 77   4 244],[221  77   4],[ 77   4 244],[ 77   4 244],[ 77   4 244],[ 77   4 244],[ 77   4 244],77,True,False,True,False,False,True,True,True,True,True,True,True
33,[206 119 262],[119  89 262],[206 119 262],[ 89 119 262],[271  90 259],[206 262 119],[ 10 215 262],[206 119 262],[206 119 262],[206 119 262],[206 119 262],[206 119 262],119,True,True,True,True,False,True,False,True,True,True,True,True
34,[215 107 244],[107  22  95],[ 95 107 244],[107  95 244],[271  92 244],[ 22  95 244],[107 215 244],[107 215 244],[ 95 107 244],[215 107 244],[215 107 244],[215 107 244],244,True,False,True,True,True,True,True,True,True,True,True,True
35,[260 120  42],[221 260 120],[260 120  42],[ 91  42 120],[92 87 42],[221 120  42],[221 260  42],[260 120  42],[260 120  42],[260 120  42],[260 120  42],[260 120  42],120,True,True,True,True,False,True,False,True,True,True,True,True
36,[ 95 260 244],[260  95 140],[140  95 244],[140 244  95],[271  90 208],[140  95 244],[ 95 244 260],[ 95 260 244],[140  95 244],[ 95 260 244],[ 95 260 244],[ 95 260 244],143,False,False,False,False,False,False,False,False,False,False,False,False
37,[271  94 232],[271  94 232],[271  94 232],[271  94 232],[ 90  91 232],[271  94 232],[198 271 232],[271  94 232],[271  94 232],[271  94 232],[271  94 232],[271  94 232],94,True,True,True,True,False,True,False,True,True,True,True,True
38,[164 119 259],[164 119 259],[164 119 259],[ 90 259 119],[271  91 199],[164 119 259],[259 119 164],[259 119 164],[164 119 259],[164 119 259],[164 119 259],[164 119 259],119,True,True,True,True,False,True,True,True,True,True,True,True
39,[163  57 215],[ 57 163 215],[163  57 215],[ 90  91 271],[ 91 271  57],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],57,True,True,True,False,True,True,True,True,True,True,True,True
40,[ 88  92 215],[ 88 215  92],[ 88  92 215],[90 91 92],[271  90 215],[ 88 215  92],[ 88  92 215],[ 88  92 215],[ 88 215  92],[ 88  92 215],[ 88  92 215],[ 88  92 215],92,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 56 177 262],[ 56 177 262],[ 56 177 262],[ 56 246 262],[ 92 271 177],[ 56 177 262],[ 56 177 262],[ 56 177 262],[ 56 177 262],[ 56 177 262],[ 56 177 262],[ 56 177 262],177,True,True,True,False,True,True,True,True,True,True,True,True
1,[105  98 177],[167 203 177],[105  98 177],[ 98 167 209],[ 92  87 161],[167 203 177],[167 203 177],[167 203 177],[105  98 177],[105 177  98],[105 177  98],[105 177  98],177,True,True,True,False,False,True,True,True,True,True,True,True
2,[107  67 241],[154 167 142],[241 107  67],[241 167 142],[90 91 16],[154 167 142],[154 167 142],[154 167 142],[241  67 107],[241  67 107],[241  67 107],[241  67 107],241,True,False,True,True,False,False,False,False,True,True,True,True
3,[ 24 105 118],[ 24 118 253],[ 24 105 118],[ 61  86 120],[271  92  61],[ 24 118 253],[ 24 118 253],[ 24 118 253],[ 24 105 118],[ 24 105 118],[ 24 105 118],[ 24 105 118],118,True,True,True,False,False,True,True,True,True,True,True,True
4,[ 72 105 195],[105 153  53],[ 72 105 195],[ 53  86 110],[ 91  90 105],[105 153  53],[105 153  53],[105 153  53],[ 72 105 195],[ 72 105 195],[ 72 105 195],[ 72 105 195],153,False,True,False,False,False,True,True,True,False,False,False,False
5,[110 195  42],[200   6  16],[ 16 195  42],[ 17 110  42],[ 92  87 195],[ 17 195  42],[200   6  16],[200   6  16],[ 16 195  42],[110 195  42],[110 195  42],[110 195  42],110,True,False,False,True,False,False,False,False,False,True,True,True
6,[  6  18 184],[184  18   6],[185   6 184],[222 184  18],[271  91   4],[  4  18 184],[184  18   6],[184  18   6],[185   6 184],[  6  18 184],[  6  18 184],[  6  18 184],18,True,True,False,True,False,True,True,True,False,True,True,True
7,[103 105 184],[ 16 184   6],[103 105 184],[  6 184 105],[ 90  91 103],[103 105 184],[ 16 184   6],[ 16 184   6],[103 105 184],[103 105 184],[103 105 184],[103 105 184],103,True,False,True,False,True,True,False,False,True,True,True,True
8,[246 158 262],[215 158 262],[246 158 262],[158 262 246],[ 91 271 262],[246 158 262],[215 158 262],[215 158 262],[246 158 262],[246 158 262],[246 158 262],[246 158 262],158,True,True,True,True,False,True,True,True,True,True,True,True
9,[ 57 167 105],[ 57 105 167],[ 57 167 105],[271 105 167],[ 91  90 105],[ 57 167 105],[ 57 105 167],[ 57 105 167],[ 57 167 105],[ 57 167 105],[ 57 167 105],[ 57 167 105],105,True,True,True,True,True,True,True,True,True,True,True,True
10,[154 167  72],[ 72 167 154],[154 167  72],[ 72 167 154],[ 92 167 271],[167 154  72],[ 72 167 154],[ 72 167 154],[154 167  72],[154 167  72],[154 167  72],[154 167  72],72,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 91  61 105],[ 91  61 105],[ 91  61 105],[ 91  61 105],[ 91  90 105],[ 91  61 105],[ 91  61 105],[ 91  61 105],[ 91  61 105],[ 91  61 105],[ 91  61 105],[ 91  61 105],105,True,True,True,True,True,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  91  72],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 47 158 242],[140  47 142],[140 158 242],[244 142  47],[ 89  90 221],[  4 158 242],[140  47 142],[140  47 142],[140 158 242],[ 47 158 242],[ 47 158 242],[ 47 158 242],204,False,False,False,False,False,False,False,False,False,False,False,False
15,[ 17 212 184],[256 253  94],[ 17 212 184],[184  53  94],[ 91  92 198],[ 17 212 184],[ 94 212 184],[256 253  94],[ 17 212 184],[ 17 212 184],[ 17 212 184],[ 17 212 184],112,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 65  67 123],[120 232  67],[ 65  67 123],[123 228 120],[91 92 62],[ 65  67 123],[ 65  67 123],[120 232  67],[ 65  67 123],[ 65  67 123],[ 65  67 123],[ 65  67 123],65,True,False,True,False,False,True,True,False,True,True,True,True
17,[46 23 52],[46 16  6],[46 23 52],[ 6 46 52],[271  92   6],[46 23 52],[16 23 52],[46 16  6],[46 23 52],[46 23 52],[46 23 52],[46 23 52],46,True,True,True,True,False,True,False,True,True,True,True,True
18,[  4 105 262],[  4  95 262],[  4 105 262],[222  86 262],[271  91 129],[  4 105 262],[ 86 105 262],[  4  95 262],[  4 105 262],[  4 105 262],[  4 105 262],[  4 105 262],151,False,False,False,False,False,False,False,False,False,False,False,False
19,[203 146 107],[107 146 203],[203 146 107],[146  12 203],[ 91 271 146],[203 146 107],[146  12 107],[107 146 203],[203 146 107],[203 146 107],[203 146 107],[203 146 107],146,True,True,True,True,True,True,True,True,True,True,True,True
20,[206  82  24],[ 92 188  24],[188  82  24],[188  24 182],[90 91 92],[206  82  24],[182  82  24],[ 92 188  24],[188  82  24],[206  82  24],[206  82  24],[206  82  24],24,True,True,True,True,False,True,True,True,True,True,True,True
21,[158 103 242],[191 103 242],[158 103 242],[158 103 191],[90 91 84],[158 103 242],[158 103 242],[191 103 242],[158 103 242],[158 103 242],[158 103 242],[158 103 242],191,False,True,False,True,False,False,False,True,False,False,False,False
22,[ 28   4 242],[242   4 142],[ 28   4 242],[  4 244 142],[91 92 28],[142   4 242],[244 142 242],[242   4 142],[ 28   4 242],[ 28   4 242],[ 28   4 242],[ 28   4 242],4,True,True,True,True,False,True,False,True,True,True,True,True
23,[212  53 184],[129 184  53],[212  53 184],[129 184  53],[ 91  86 212],[ 53 212 184],[129 184 212],[129 184  53],[212  53 184],[212  53 184],[212  53 184],[212  53 184],184,True,True,True,True,False,True,True,True,True,True,True,True
24,[163 243 123],[123 163 228],[163 243 123],[243 123 228],[ 89  90 123],[163 243 123],[163 243 123],[123 163 228],[163 243 123],[163 243 123],[163 243 123],[163 243 123],123,True,True,True,True,True,True,True,True,True,True,True,True
25,[221  28  16],[221  28  16],[221  28  16],[92 28 16],[ 89  90 221],[221  28  16],[221  28  16],[221  28  16],[221  28  16],[221  28  16],[221  28  16],[221  28  16],221,True,True,True,False,True,True,True,True,True,True,True,True
26,[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 271 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],[ 91 105 262],262,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[203  79  67],[253 203  79],[203  79  67],[ 79 228 165],[271  91 165],[203  79  67],[ 79 165  67],[253 203  79],[203  79  67],[203  79  67],[203  79  67],[203  79  67],79,True,True,True,True,False,True,True,True,True,True,True,True
29,[158 195 107],[119 154  80],[158 195 107],[154 119  80],[ 90  91 153],[158 195 107],[158 107 195],[119 154  80],[158 195 107],[158 195 107],[158 195 107],[158 195 107],195,True,False,True,False,False,True,True,False,True,True,True,True
30,[ 46 103 146],[146 248  95],[ 46 103 146],[146 157 248],[ 91 270 271],[ 46 103 146],[248 157 103],[ 46 103 146],[ 46 103 146],[ 46 103 146],[ 46 103 146],[ 46 103 146],46,True,False,True,False,False,True,False,True,True,True,True,True
31,[203  69  52],[ 89 203  69],[203  69  52],[ 69 165 176],[ 92  91 200],[203  69  52],[165 176  52],[203  69  52],[203  69  52],[203  69  52],[203  69  52],[203  69  52],69,True,True,True,True,False,True,False,True,True,True,True,True
32,[ 20  67 105],[105  67   4],[ 20  67 105],[ 67   4 120],[ 92 271  75],[ 20  67 105],[ 20 105  67],[ 20  67 105],[ 20  67 105],[ 20  67 105],[ 20  67 105],[ 20  67 105],67,True,True,True,True,False,True,True,True,True,True,True,True
33,[187  24  87],[87 24 56],[187  24  87],[ 56 157  87],[271  90 208],[187  24  87],[187  24  87],[187  24  87],[187  24  87],[187  24  87],[187  24  87],[187  24  87],56,False,True,False,True,False,False,False,False,False,False,False,False
34,[105 107  42],[105 107 167],[105  42 107],[107 167  42],[ 90  91 236],[105  42 107],[105  42 107],[105  42 107],[105  42 107],[105 107  42],[105 107  42],[105 107  42],107,True,True,True,True,False,True,True,True,True,True,True,True
35,[ 46 203 158],[ 92  46 203],[ 46 203 158],[191  46 203],[90 91 92],[203 158  23],[ 92  23 158],[ 46 203 158],[ 46 203 158],[ 46 203 158],[ 46 203 158],[ 46 203 158],191,False,False,False,True,False,False,False,False,False,False,False,False
36,[259 188 253],[259 188 253],[259 188 253],[188 228 253],[271  91 199],[259 188 253],[259 188 253],[259 188 253],[259 188 253],[259 188 253],[259 188 253],[259 188 253],173,False,False,False,False,False,False,False,False,False,False,False,False
37,[ 28 154 271],[271  28 154],[ 28 154 271],[ 28 271 154],[ 90  91 154],[ 28 154 271],[271  28 154],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],271,True,True,True,True,False,True,True,True,True,True,True,True
38,[208 198 129],[208 198 129],[208 198 129],[271  91 129],[271  91 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],84,False,False,False,False,False,False,False,False,False,False,False,False
39,[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[90 91 92],[ 92  52 222],[222  52  92],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],52,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 91  90 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[238 150 262],[238 150 262],[238 150 262],[150 262 238],[90 91 16],[238 150 262],[238 150 262],[238 150 262],[238 150 262],[238 150 262],[238 150 262],[238 150 262],127,False,False,False,False,False,False,False,False,False,False,False,False
1,[ 60  10 267],[146  26  93],[ 60 267  10],[146 244  68],[90 91 84],[146  26  93],[146  26  93],[146  26  93],[ 60 267  10],[ 60  10 267],[ 60  10 267],[ 60  10 267],93,False,True,False,False,False,True,True,True,False,False,False,False
2,[187 158  87],[ 87 238 101],[187 158  87],[101 238  87],[271  91  22],[ 87 238 101],[ 87 238 101],[ 87 238 101],[187 158  87],[187 158  87],[187 158  87],[187 158  87],168,False,False,False,False,False,False,False,False,False,False,False,False
3,[163 236 260],[222  24 140],[ 20 260 236],[ 20 222 157],[ 90  91 236],[222  24 140],[222  24 140],[222  24 140],[ 20 260 236],[163 236 260],[163 236 260],[163 236 260],260,True,False,True,False,False,False,False,False,True,True,True,True
4,[164 221 218],[188  16 167],[164 221 218],[105 165 167],[ 91 257 271],[188  16 167],[188  16 167],[188  16 167],[164 221 218],[164 221 218],[164 221 218],[164 221 218],221,True,False,True,False,False,False,False,False,True,True,True,True
5,[ 20 163 262],[ 46  96 262],[ 20 163 262],[246  96 262],[ 90  91 271],[ 96 163 262],[ 46  96 262],[ 46  96 262],[ 20 163 262],[ 20 163 262],[ 20 163 262],[ 20 163 262],96,False,True,False,True,False,True,True,True,False,False,False,False
6,[242 198  42],[205 242   4],[242 198  42],[ 4 42 86],[ 91  92 198],[242 198  42],[205 242   4],[205 242   4],[242 198  42],[242 198  42],[242 198  42],[242 198  42],198,True,False,True,False,True,True,False,False,True,True,True,True
7,[ 96 163  42],[231 187  96],[244  96  42],[244  42  96],[92 87 42],[ 96 163  42],[231 187  96],[231 187  96],[244  96  42],[ 96 163  42],[ 96 163  42],[ 96 163  42],72,False,False,False,False,False,False,False,False,False,False,False,False
8,[161 267 262],[222 150 262],[161 267 262],[222 150 262],[ 90 271 149],[161 267 262],[222 150 262],[222 150 262],[161 267 262],[161 267 262],[161 267 262],[161 267 262],150,False,True,False,True,False,False,True,True,False,False,False,False
9,[146  60 267],[ 60 267 146],[146  60 267],[257 244 146],[271  92 244],[244  60 267],[ 60 267 146],[ 60 267 146],[146  60 267],[146  60 267],[146  60 267],[146  60 267],60,True,True,True,False,False,True,True,True,True,True,True,True
10,[23 77 87],[ 23  87 101],[77 23 87],[ 23 101  87],[91 92 77],[77 23 87],[ 23  87 101],[ 23  87 101],[77 23 87],[23 77 87],[23 77 87],[23 77 87],87,True,True,True,True,False,True,True,True,True,True,True,True
11,[ 62 163 222],[163  62 222],[ 62 163 222],[ 88  62 222],[271  92 163],[ 62 163 222],[163  62 222],[163  62 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],163,True,True,True,False,True,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[ 91 257 271],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[107 267 156],[118  95 167],[267 107 156],[ 56 165 167],[ 91  90 207],[107 267 156],[118  95 167],[118  95 167],[107 267 156],[107 267 156],[107 267 156],[107 267 156],118,False,True,False,False,False,False,True,True,False,False,False,False
15,[161 198  48],[188 160 142],[161 198  48],[244 157 142],[ 92  87 161],[161  48 198],[161  48 198],[188 160 142],[161 198  48],[161 198  48],[161 198  48],[161 198  48],48,True,False,True,False,False,True,True,False,True,True,True,True
16,[243  52  60],[ 56 154 167],[271  56  60],[246 120 167],[ 91  92 243],[167 120  60],[271  56  60],[ 56 154 167],[271  56  60],[243  52  60],[243  52  60],[243  52  60],25,False,False,False,False,False,False,False,False,False,False,False,False
17,[ 19 236 123],[ 19 140  94],[ 19 236 123],[228  94 246],[ 90  91 228],[ 94 236 123],[ 19 236 123],[ 19 140  94],[ 19 236 123],[ 19 236 123],[ 19 236 123],[ 19 236 123],19,True,True,True,False,False,False,True,True,True,True,True,True
18,[221 123  73],[  1   4 146],[221 123  73],[123  61   1],[ 91  92 198],[221  73 123],[221 123  73],[  1   4 146],[221 123  73],[221 123  73],[221 123  73],[221 123  73],73,True,False,True,False,False,True,True,False,True,True,True,True
19,[231 203 164],[231 203  89],[231 203 164],[231 203 165],[ 91  86 212],[ 89 165 164],[231 203 164],[231 203  89],[231 203 164],[231 203 164],[231 203 164],[231 203 164],212,False,False,False,False,True,False,False,False,False,False,False,False
20,[161 123 220],[178 140  94],[161 123 220],[246  94 178],[ 92  87 161],[161 123 220],[161 123 220],[178 140  94],[161 123 220],[161 123 220],[161 123 220],[161 123 220],220,True,False,True,False,False,True,True,False,True,True,True,True
21,[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 67  72 244],[ 92  87 144],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],72,True,True,True,True,False,True,True,True,True,True,True,True
22,[267 156 107],[267 107 167],[267 156 107],[107 165 167],[ 90 271 149],[107 267 156],[107 267 156],[267 107 167],[267 156 107],[267 156 107],[267 156 107],[267 156 107],107,True,True,True,True,False,True,True,True,True,True,True,True
23,[157 188 161],[157  28 188],[ 28 188 161],[188 244 157],[271  92 244],[244 157 161],[244 157 161],[157  28 188],[ 28 188 161],[157 188 161],[157 188 161],[157 188 161],161,True,False,True,False,False,True,True,False,True,True,True,True
24,[167 271  60],[ 60 271 167],[167 271  60],[271 167 246],[ 92 167 271],[246 167  60],[167 271  60],[ 60 271 167],[167 271  60],[167 271  60],[167 271  60],[167 271  60],60,True,True,True,False,False,True,True,True,True,True,True,True
25,[259 140  77],[ 77 259 140],[ 77 259 140],[259  77 140],[271  91 140],[ 77 259 140],[259 140  77],[ 77 259 140],[ 77 259 140],[259 140  77],[259 140  77],[259 140  77],77,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 218 146],[271 218 146],[271 218 146],[ 91 271 146],[ 91 271 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],218,True,True,True,False,False,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
