,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_21_linear_match,hard_agent_21_log10_match,hard_agent_21_ln_match
21,232,232,232,229,229,232,30,232,232,232,232,232,89,False,False,False,False,False,False,False,False,False,False,False,False
22,243,243,242,182,173,243,164,243,242,243,243,243,173,False,False,False,False,True,False,False,False,False,False,False,False
23,215,215,215,28,30,215,57,215,215,215,215,215,215,True,True,True,False,False,True,False,True,True,True,True,True
24,150,7,150,150,243,243,150,7,150,150,150,150,7,False,True,False,False,False,False,False,True,False,False,False,False
25,258,258,258,258,258,258,258,258,258,258,258,258,23,False,False,False,False,False,False,False,False,False,False,False,False
26,215,215,215,0,267,215,267,215,215,215,215,215,267,False,False,False,False,True,False,True,False,False,False,False,False
27,46,46,46,46,46,46,46,46,46,46,46,46,46,True,True,True,True,True,True,True,True,True,True,True,True
28,80,78,80,80,30,195,198,78,80,80,80,80,245,False,False,False,False,False,False,False,False,False,False,False,False
29,203,187,203,178,246,187,161,187,187,203,203,203,176,False,False,False,False,False,False,False,False,False,False,False,False
30,203,203,203,173,270,2,124,20,203,203,203,203,124,False,False,False,False,False,False,True,False,False,False,False,False
31,80,7,80,80,42,52,208,52,80,80,80,80,80,True,False,True,True,False,False,False,False,True,True,True,True
32,150,150,260,157,184,184,260,184,260,150,150,150,260,False,False,True,False,False,False,True,False,True,False,False,False
33,247,56,229,167,229,247,97,247,229,247,247,247,97,False,False,False,False,False,False,True,False,False,False,False,False
34,215,215,215,244,165,20,215,20,215,215,215,215,246,False,False,False,False,False,False,False,False,False,False,False,False
35,224,30,224,1,224,224,30,1,224,224,224,224,1,False,False,False,True,False,False,False,True,False,False,False,False
36,232,232,232,232,232,232,198,232,232,232,232,232,168,False,False,False,False,False,False,False,False,False,False,False,False
37,215,215,215,6,6,215,161,6,215,215,215,215,54,False,False,False,False,False,False,False,False,False,False,False,False
38,229,161,161,229,229,2,161,2,161,229,229,229,161,False,True,True,False,False,False,True,False,True,False,False,False
39,205,7,205,205,7,205,205,205,205,205,205,205,35,False,False,False,False,False,False,False,False,False,False,False,False
40,161,161,161,84,161,161,161,161,161,161,161,161,161,True,True,True,False,True,True,True,True,True,True,True,True
41,129,129,129,129,129,129,129,129,129,129,129,129,129,True,True,True,True,True,True,True,True,True,True,True,True
0,238,238,238,238,54,238,238,238,238,238,238,238,85,False,False,False,False,False,False,False,False,False,False,False,False
1,146,146,146,228,164,146,146,146,146,146,146,146,0,False,False,False,False,False,False,False,False,False,False,False,False
2,24,24,24,192,89,24,24,24,24,24,24,24,89,False,False,False,False,True,False,False,False,False,False,False,False
3,150,150,150,68,105,150,150,150,150,150,150,150,71,False,False,False,False,False,False,False,False,False,False,False,False
4,203,203,80,80,122,203,203,203,80,203,203,203,6,False,False,False,False,False,False,False,False,False,False,False,False
5,232,232,232,246,224,232,232,232,232,232,232,232,22,False,False,False,False,False,False,False,False,False,False,False,False
6,231,95,231,178,236,231,95,95,231,231,231,231,95,False,True,False,False,False,False,True,True,False,False,False,False
7,206,206,1,1,158,206,206,206,1,206,206,206,42,False,False,False,False,False,False,False,False,False,False,False,False
8,184,54,17,167,165,184,54,54,17,184,184,184,17,False,False,True,False,False,False,False,False,True,False,False,False
9,258,258,258,228,258,258,258,258,258,258,258,258,185,False,False,False,False,False,False,False,False,False,False,False,False
10,257,257,257,257,23,257,257,257,257,257,257,257,134,False,False,False,False,False,False,False,False,False,False,False,False
11,258,258,258,258,258,258,258,258,258,258,258,258,4,False,False,False,False,False,False,False,False,False,False,False,False
12,258,258,258,167,167,258,258,258,258,258,258,258,258,True,True,True,False,False,True,True,True,True,True,True,True
13,77,77,77,77,77,77,77,77,77,77,77,77,77,True,True,True,True,True,True,True,True,True,True,True,True
14,67,31,258,80,113,67,31,31,258,67,67,67,113,False,False,False,False,True,False,False,False,False,False,False,False
15,24,24,24,119,134,24,24,24,24,24,24,24,87,False,False,False,False,False,False,False,False,False,False,False,False
16,238,187,238,238,242,238,238,187,238,238,238,238,56,False,False,False,False,False,False,False,False,False,False,False,False
17,232,56,232,110,84,232,232,56,232,232,232,232,56,False,True,False,False,False,False,False,True,False,False,False,False
18,232,232,232,178,92,232,232,232,232,232,232,232,143,False,False,False,False,False,False,False,False,False,False,False,False
19,203,187,52,167,4,203,203,187,52,203,203,203,46,False,False,False,False,False,False,False,False,False,False,False,False
20,271,124,271,157,77,271,271,124,271,271,271,271,124,False,True,False,False,False,False,False,True,False,False,False,False
21,124,124,11,167,110,124,124,124,11,124,124,124,60,False,False,False,False,False,False,False,False,False,False,False,False
22,258,258,258,165,6,258,258,258,258,258,258,258,6,False,False,False,False,True,False,False,False,False,False,False,False
23,247,247,247,228,218,247,247,247,247,247,247,247,129,False,False,False,False,False,False,False,False,False,False,False,False
24,184,184,184,184,143,184,184,184,184,184,184,184,262,False,False,False,False,False,False,False,False,False,False,False,False
25,206,208,206,206,208,206,206,208,206,206,206,206,208,False,True,False,False,True,False,False,True,False,False,False,False
26,30,30,30,186,186,30,30,30,30,30,30,30,30,True,True,True,False,False,True,True,True,True,True,True,True
27,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
28,67,67,255,182,199,67,67,67,255,67,67,67,151,False,False,False,False,False,False,False,False,False,False,False,False
29,69,69,69,119,87,69,69,69,69,69,69,69,87,False,False,False,False,True,False,False,False,False,False,False,False
30,231,126,231,231,208,231,231,231,231,231,231,231,22,False,False,False,False,False,False,False,False,False,False,False,False
31,159,187,159,157,249,159,159,159,159,159,159,159,159,True,False,True,False,False,True,True,True,True,True,True,True
32,67,67,67,244,67,67,67,67,67,67,67,67,112,False,False,False,False,False,False,False,False,False,False,False,False
33,268,56,36,12,158,268,268,268,36,268,268,268,56,False,True,False,False,False,False,False,False,False,False,False,False
34,150,119,150,119,195,150,150,150,150,150,150,150,22,False,False,False,False,False,False,False,False,False,False,False,False
35,206,256,206,206,72,206,206,206,6,206,206,206,256,False,True,False,False,False,False,False,False,False,False,False,False
36,214,214,181,181,199,214,214,214,181,214,214,214,214,True,True,False,False,False,True,True,True,False,True,True,True
37,119,119,119,119,205,119,119,119,119,119,119,119,204,False,False,False,False,False,False,False,False,False,False,False,False
38,231,231,231,231,222,231,231,231,231,231,231,231,231,True,True,True,True,False,True,True,True,True,True,True,True
39,206,188,206,206,188,206,206,206,206,206,206,206,188,False,True,False,False,True,False,False,False,False,False,False,False
40,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
41,163,163,163,163,163,163,163,163,163,163,163,163,163,True,True,True,True,True,True,True,True,True,True,True,True
0,255,107,255,80,255,107,107,107,255,255,255,255,255,True,False,True,False,True,False,False,False,True,True,True,True
1,255,142,19,142,91,142,142,142,19,255,255,255,19,False,False,True,False,False,False,False,False,True,False,False,False
2,161,161,161,120,120,161,161,161,161,161,161,161,32,False,False,False,False,False,False,False,False,False,False,False,False
3,142,142,142,142,57,142,142,142,142,142,142,142,153,False,False,False,False,False,False,False,False,False,False,False,False
4,248,215,247,244,247,215,215,215,247,248,248,248,198,False,False,False,False,False,False,False,False,False,False,False,False
5,105,271,105,167,105,57,271,271,105,105,105,105,105,True,False,True,False,True,False,False,False,True,True,True,True
6,271,215,271,165,181,215,215,215,271,271,271,271,181,False,False,False,False,True,False,False,False,False,False,False,False
7,178,269,178,178,17,269,269,269,271,178,178,178,178,True,False,True,True,False,False,False,False,False,True,True,True
8,184,2,46,184,236,236,2,2,46,184,184,184,184,True,False,False,True,False,False,False,False,False,True,True,True
9,142,142,142,142,257,164,142,142,142,142,142,142,142,True,True,True,True,False,False,True,True,True,True,True,True
10,161,161,181,181,181,161,161,161,181,161,161,161,181,False,False,True,True,True,False,False,False,True,False,False,False
11,57,57,57,149,149,57,57,57,57,57,57,57,123,False,False,False,False,False,False,False,False,False,False,False,False
12,215,215,215,0,215,215,215,215,215,215,215,215,215,True,True,True,False,True,True,True,True,True,True,True,True
13,144,144,144,144,144,144,144,144,144,144,144,144,144,True,True,True,True,True,True,True,True,True,True,True,True
14,24,142,24,142,167,73,142,142,24,24,24,24,147,False,False,False,False,False,False,False,False,False,False,False,False
15,146,146,146,244,16,161,244,146,146,146,146,146,110,False,False,False,False,False,False,False,False,False,False,False,False
16,138,67,138,138,194,220,138,67,138,138,138,138,138,True,False,True,True,False,False,True,False,True,True,True,True
17,131,192,131,244,179,131,192,192,131,131,131,131,192,False,True,False,False,False,False,True,True,False,False,False,False
18,65,65,156,178,62,156,178,65,156,65,65,65,155,False,False,False,False,False,False,False,False,False,False,False,False
19,146,146,146,111,129,156,111,146,146,146,146,146,111,False,False,False,True,False,False,True,False,False,False,False,False
20,57,57,57,86,206,57,86,57,57,57,57,57,86,False,False,False,True,False,False,True,False,False,False,False,False
21,231,28,231,120,259,57,120,28,231,231,231,231,120,False,False,False,True,False,False,True,False,False,False,False,False
22,203,203,203,167,218,156,167,203,203,203,203,203,167,False,False,False,True,False,False,True,False,False,False,False,False
23,161,244,161,244,161,161,244,244,244,161,161,161,262,False,False,False,False,False,False,False,False,False,False,False,False
24,6,6,198,182,6,198,182,6,198,6,6,6,182,False,False,False,True,False,False,True,False,False,False,False,False
25,257,221,257,257,257,221,221,221,257,257,257,257,199,False,False,False,False,False,False,False,False,False,False,False,False
26,178,156,156,178,178,156,178,156,156,178,178,178,178,True,False,False,True,True,False,True,False,False,True,True,True
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,248,107,209,209,107,97,209,107,209,248,248,248,209,False,False,True,True,False,False,True,False,True,False,False,False
29,104,203,226,119,119,104,119,203,226,104,104,104,95,False,False,False,False,False,False,False,False,False,False,False,False
30,260,119,260,119,119,260,119,204,260,260,260,260,36,False,False,False,False,False,False,False,False,False,False,False,False
31,177,15,177,167,29,10,167,224,177,177,177,177,177,True,False,True,False,False,False,False,False,True,True,True,True
32,103,2,1,1,23,60,1,222,103,103,103,103,103,True,False,False,False,False,False,False,False,True,True,True,True
33,52,33,52,228,33,236,228,52,52,52,52,52,52,True,False,True,False,False,False,False,True,True,True,True,True
34,24,24,24,119,147,10,119,224,24,24,24,24,147,False,False,False,False,True,False,False,False,False,False,False,False
35,268,268,268,1,1,156,1,268,268,268,268,268,157,False,False,False,False,False,False,False,False,False,False,False,False
36,271,271,271,242,259,97,97,271,271,271,271,271,242,False,False,False,True,False,False,False,False,False,False,False,False
37,203,203,215,206,2,215,203,203,215,203,203,203,262,False,False,False,False,False,False,False,False,False,False,False,False
38,20,30,20,20,30,30,30,214,20,20,20,20,20,True,False,True,True,False,False,False,False,True,True,True,True
39,224,224,224,224,224,198,224,224,224,224,224,224,164,False,False,False,False,False,False,False,False,False,False,False,False
40,2,2,2,92,2,2,92,2,2,2,2,2,92,False,False,False,True,False,False,True,False,False,False,False,False
41,236,236,236,236,236,236,236,236,236,236,236,236,236,True,True,True,True,True,True,True,True,True,True,True,True
0,232,124,232,209,221,124,124,124,232,232,232,232,245,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,119,119,7,0,0,0,119,0,0,0,0,True,True,False,False,False,True,True,True,False,True,True,True
2,24,238,24,238,24,238,238,238,24,24,24,24,238,False,True,False,True,False,True,True,True,False,False,False,False
3,18,18,107,18,4,18,18,18,107,18,18,18,18,True,True,False,True,False,True,True,True,False,True,True,True
4,238,203,238,238,215,203,203,203,203,238,238,238,158,False,False,False,False,False,False,False,False,False,False,False,False
5,269,269,269,186,269,269,269,269,269,269,269,269,191,False,False,False,False,False,False,False,False,False,False,False,False
6,167,244,191,244,244,167,244,244,191,167,167,167,191,False,False,True,False,False,False,False,False,True,False,False,False
7,67,67,67,67,124,67,67,67,67,67,67,67,181,False,False,False,False,False,False,False,False,False,False,False,False
8,232,232,232,232,236,232,232,232,232,232,232,232,232,True,True,True,True,False,True,True,True,True,True,True,True
9,17,214,17,214,214,17,214,214,17,17,17,17,17,True,False,True,False,False,True,False,False,True,True,True,True
10,224,224,224,224,23,224,224,224,224,224,224,224,224,True,True,True,True,False,True,True,True,True,True,True,True
11,191,191,191,191,191,191,191,191,191,191,191,191,222,False,False,False,False,False,False,False,False,False,False,False,False
12,267,244,244,244,267,267,244,244,244,267,267,267,267,True,False,False,False,True,True,False,False,False,True,True,True
13,91,91,91,91,91,91,91,91,91,91,91,91,91,True,True,True,True,True,True,True,True,True,True,True,True
14,142,142,67,142,142,142,142,142,67,142,142,142,83,False,False,False,False,False,False,False,False,False,False,False,False
15,226,142,226,142,110,226,226,142,142,226,226,226,87,False,False,False,False,False,False,False,False,False,False,False,False
16,65,65,65,120,221,65,65,65,65,65,65,65,65,True,True,True,False,False,True,True,True,True,True,True,True
17,0,0,103,246,0,0,0,0,103,0,0,0,103,False,False,True,False,False,False,False,False,True,False,False,False
18,107,3,107,167,167,107,107,3,107,107,107,107,107,True,False,True,False,False,True,True,False,True,True,True,True
19,142,142,112,142,23,142,142,142,142,142,142,142,112,False,False,True,False,False,False,False,False,False,False,False,False
20,146,146,146,56,267,146,146,146,146,146,146,146,146,True,True,True,False,False,True,True,True,True,True,True,True
21,103,28,103,56,17,103,103,28,103,103,103,103,56,False,False,False,True,False,False,False,False,False,False,False,False
22,271,215,271,120,215,271,271,215,215,271,271,271,271,True,False,True,False,False,True,True,False,False,True,True,True
23,142,142,142,142,66,142,142,142,142,142,142,142,214,False,False,False,False,False,False,False,False,False,False,False,False
24,257,257,257,246,257,257,257,257,257,257,257,257,257,True,True,True,False,True,True,True,True,True,True,True,True
25,17,57,17,246,57,17,17,57,57,17,17,17,17,True,False,True,False,False,True,True,False,False,True,True,True
26,206,206,206,206,42,206,206,206,206,206,206,206,42,False,False,False,False,True,False,False,False,False,False,False,False
27,271,271,271,271,271,271,271,271,271,271,271,271,271,True,True,True,True,True,True,True,True,True,True,True,True
28,93,215,93,239,242,93,93,215,93,93,93,93,93,True,False,True,False,False,True,True,False,True,True,True,True
29,19,8,8,8,20,19,19,8,19,19,19,19,19,True,False,False,False,False,True,True,False,True,True,True,True
30,241,178,241,178,89,241,241,241,241,241,241,241,241,True,False,True,False,False,True,True,True,True,True,True,True
31,146,146,146,182,207,146,146,146,146,146,146,146,93,False,False,False,False,False,False,False,False,False,False,False,False
32,107,107,107,107,109,107,107,107,107,107,107,107,271,False,False,False,False,False,False,False,False,False,False,False,False
33,187,187,187,61,199,187,187,187,187,187,187,187,187,True,True,True,False,False,True,True,True,True,True,True,True
34,215,215,206,228,215,206,215,215,206,215,215,215,17,False,False,False,False,False,False,False,False,False,False,False,False
35,205,28,205,246,262,205,205,205,205,205,205,205,205,True,False,True,False,False,True,True,True,True,True,True,True
36,271,215,271,165,185,271,271,271,271,271,271,271,191,False,False,False,False,False,False,False,False,False,False,False,False
37,271,271,271,242,236,271,271,271,271,271,271,271,204,False,False,False,False,False,False,False,False,False,False,False,False
38,17,84,17,165,17,17,17,17,17,17,17,17,17,True,False,True,False,True,True,True,True,True,True,True,True
39,215,215,243,243,208,215,215,215,215,215,215,215,243,False,False,True,True,False,False,False,False,False,False,False,False
40,184,184,184,184,123,184,184,184,184,184,184,184,184,True,True,True,True,False,True,True,True,True,True,True,True
41,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
0,18,18,18,80,232,18,18,18,18,18,18,18,152,False,False,False,False,False,False,False,False,False,False,False,False
1,53,203,203,80,167,203,203,203,156,53,53,53,56,False,False,False,False,False,False,False,False,False,False,False,False
2,146,146,19,119,146,146,146,146,19,146,146,146,224,False,False,False,False,False,False,False,False,False,False,False,False
3,215,187,187,120,188,187,187,187,187,215,215,215,214,False,False,False,False,False,False,False,False,False,False,False,False
4,231,203,231,167,182,203,203,203,231,231,231,231,203,False,True,False,False,False,True,True,True,False,False,False,False
5,80,215,80,80,20,234,215,215,80,80,80,80,234,False,False,False,False,False,True,False,False,False,False,False,False
6,271,271,271,109,109,271,271,271,271,271,271,271,271,True,True,True,False,False,True,True,True,True,True,True,True
7,271,271,271,206,100,271,271,271,271,271,271,271,271,True,True,True,False,False,True,True,True,True,True,True,True
8,80,232,232,80,57,232,232,232,232,80,80,80,140,False,False,False,False,False,False,False,False,False,False,False,False
9,53,215,215,167,194,53,215,215,215,53,53,53,194,False,False,False,False,True,False,False,False,False,False,False,False
10,178,178,178,178,178,6,178,178,178,178,178,178,6,False,False,False,False,False,True,False,False,False,False,False,False
11,215,215,215,188,29,188,215,215,215,215,215,215,29,False,False,False,False,True,False,False,False,False,False,False,False
12,167,167,167,167,134,167,167,167,167,167,167,167,134,False,False,False,False,True,False,False,False,False,False,False,False
13,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
14,146,146,146,228,177,146,146,146,146,146,146,146,125,False,False,False,False,False,False,False,False,False,False,False,False
15,95,31,95,245,123,206,206,31,95,95,95,95,95,True,False,True,False,False,False,False,False,True,True,True,True
16,67,0,67,80,67,191,191,0,67,67,67,67,190,False,False,False,False,False,False,False,False,False,False,False,False
17,260,260,260,116,89,77,77,260,260,260,260,260,116,False,False,False,True,False,False,False,False,False,False,False,False
18,260,188,260,178,77,268,268,188,260,260,260,260,140,False,False,False,False,False,False,False,False,False,False,False,False
19,24,24,24,65,199,46,46,24,24,24,24,24,46,False,False,False,False,False,True,True,False,False,False,False,False
20,156,15,181,167,222,222,222,15,181,156,156,156,6,False,False,False,False,False,False,False,False,False,False,False,False
21,67,19,67,228,161,205,205,19,67,67,67,67,19,False,True,False,False,False,False,False,True,False,False,False,False
22,146,146,146,146,53,146,146,146,146,146,146,146,214,False,False,False,False,False,False,False,False,False,False,False,False
23,124,124,124,206,206,206,206,124,124,124,124,124,229,False,False,False,False,False,False,False,False,False,False,False,False
24,218,218,218,184,218,218,218,218,218,218,218,218,87,False,False,False,False,False,False,False,False,False,False,False,False
25,260,260,260,0,236,260,260,260,260,260,260,260,236,False,False,False,False,True,False,False,False,False,False,False,False
26,260,260,260,0,260,260,260,260,260,260,260,260,269,False,False,False,False,False,False,False,False,False,False,False,False
27,60,60,60,60,60,60,60,60,60,60,60,60,60,True,True,True,True,True,True,True,True,True,True,True,True
28,80,203,80,80,203,203,203,203,80,80,80,80,70,False,False,False,False,False,False,False,False,False,False,False,False
29,220,28,231,80,134,231,231,28,231,220,220,220,248,False,False,False,False,False,False,False,False,False,False,False,False
30,248,65,248,228,241,222,222,248,248,248,248,248,248,True,False,True,False,False,False,False,True,True,True,True,True
31,175,28,175,246,267,4,191,28,175,175,175,175,191,False,False,False,False,False,False,True,False,False,False,False,False
32,53,56,53,1,53,53,53,188,53,53,53,53,56,False,True,False,False,False,False,False,False,False,False,False,False
33,65,215,65,65,2,205,205,253,65,65,65,65,234,False,False,False,False,False,False,False,False,False,False,False,False
34,187,187,187,187,242,188,188,188,187,187,187,187,103,False,False,False,False,False,False,False,False,False,False,False,False
35,57,57,57,77,77,77,77,89,57,57,57,57,77,False,False,False,True,True,True,True,False,False,False,False,False
36,267,28,28,182,23,267,28,28,28,267,267,267,28,False,True,True,False,False,False,True,True,True,False,False,False
37,67,67,67,167,134,217,217,185,67,67,67,67,217,False,False,False,False,False,True,True,False,False,False,False,False
38,241,241,241,105,105,222,222,241,241,241,241,241,222,False,False,False,False,False,True,True,False,False,False,False,False
39,267,267,72,72,72,267,267,267,72,267,267,267,72,False,False,True,True,True,False,False,False,True,False,False,False
40,188,188,60,188,188,60,188,188,60,188,188,188,188,True,True,False,True,True,False,True,True,False,True,True,True
41,0,42,0,42,42,42,42,42,0,0,0,0,42,False,True,False,True,True,True,True,True,False,False,False,False
0,193,28,193,1,28,28,28,28,193,193,193,193,193,True,False,True,False,False,False,False,False,True,True,True,True
1,238,203,238,238,173,203,203,203,238,238,238,238,238,True,False,True,True,False,False,False,False,True,True,True,True
2,146,146,146,209,242,146,146,146,146,146,146,146,103,False,False,False,False,False,False,False,False,False,False,False,False
3,67,0,67,244,164,0,0,0,67,67,67,67,65,False,False,False,False,False,False,False,False,False,False,False,False
4,146,146,146,238,146,146,146,146,146,146,146,146,5,False,False,False,False,False,False,False,False,False,False,False,False
5,231,67,231,165,67,231,67,67,231,231,231,231,67,False,True,False,False,True,False,True,True,False,False,False,False
6,271,215,271,165,229,271,215,215,271,271,271,271,168,False,False,False,False,False,False,False,False,False,False,False,False
7,67,203,203,228,165,203,203,203,203,67,67,67,67,True,False,False,False,False,False,False,False,False,True,True,True
8,28,28,28,228,140,222,28,28,28,28,28,28,29,False,False,False,False,False,False,False,False,False,False,False,False
9,53,203,53,28,28,53,203,203,53,53,53,53,89,False,False,False,False,False,False,False,False,False,False,False,False
10,146,146,146,146,4,146,146,146,146,146,146,146,262,False,False,False,False,False,False,False,False,False,False,False,False
11,232,232,232,232,4,232,232,232,232,232,232,232,208,False,False,False,False,False,False,False,False,False,False,False,False
12,203,203,203,203,205,203,203,203,203,203,203,203,203,True,True,True,True,False,True,True,True,True,True,True,True
13,231,231,231,231,231,231,231,231,231,231,231,231,231,True,True,True,True,True,True,True,True,True,True,True,True
14,142,142,240,142,142,232,142,142,240,142,142,142,240,False,False,True,False,False,False,False,False,True,False,False,False
15,53,119,53,119,110,53,119,119,53,53,53,53,25,False,False,False,False,False,False,False,False,False,False,False,False
16,24,24,96,96,96,257,96,24,96,24,24,24,202,False,False,False,False,False,False,False,False,False,False,False,False
17,24,24,24,178,267,53,178,24,24,24,24,24,54,False,False,False,False,False,False,False,False,False,False,False,False
18,260,56,260,244,56,56,244,56,260,260,260,260,260,True,False,True,False,False,False,False,False,True,True,True,True
19,238,238,238,238,247,53,238,238,238,238,238,238,267,False,False,False,False,False,False,False,False,False,False,False,False
20,238,238,238,238,140,214,238,238,238,238,238,238,103,False,False,False,False,False,False,False,False,False,False,False,False
21,150,150,150,80,262,150,80,150,150,150,150,150,262,False,False,False,False,True,False,False,False,False,False,False,False
22,232,232,232,224,97,232,224,232,232,232,232,232,97,False,False,False,False,True,False,False,False,False,False,False,False
23,53,53,53,84,253,53,53,53,53,53,53,53,163,False,False,False,False,False,False,False,False,False,False,False,False
24,84,208,257,84,208,257,208,208,257,84,84,84,208,False,True,False,False,True,False,True,True,False,False,False,False
25,53,53,53,206,53,53,206,53,53,53,53,53,89,False,False,False,False,False,False,False,False,False,False,False,False
26,4,4,4,4,35,4,4,4,4,4,4,4,35,False,False,False,False,True,False,False,False,False,False,False,False
27,0,42,0,42,42,42,42,42,0,0,0,0,42,False,True,False,True,True,True,True,True,False,False,False,False
28,79,238,79,238,238,79,238,238,238,79,79,79,103,False,False,False,False,False,False,False,False,False,False,False,False
29,95,7,119,119,95,46,119,7,119,95,95,95,7,False,True,False,False,False,False,False,True,False,False,False,False
30,69,215,69,244,60,69,244,215,69,69,69,69,131,False,False,False,False,False,False,False,False,False,False,False,False
31,67,187,67,119,198,191,119,67,67,67,67,67,107,False,False,False,False,False,False,False,False,False,False,False,False
32,5,5,5,5,129,232,5,243,5,5,5,5,243,False,False,False,False,False,False,False,True,False,False,False,False
33,24,24,24,178,163,205,178,220,24,24,24,24,161,False,False,False,False,False,False,False,False,False,False,False,False
34,268,188,268,244,154,268,244,60,268,268,268,268,154,False,False,False,False,True,False,False,False,False,False,False,False
35,267,244,267,244,160,160,244,198,267,267,267,267,198,False,False,False,False,False,False,False,True,False,False,False,False
36,231,124,231,231,214,231,124,124,231,231,231,231,151,False,False,False,False,False,False,False,False,False,False,False,False
37,95,95,95,95,30,95,124,124,95,95,95,95,124,False,False,False,False,False,False,True,True,False,False,False,False
38,69,215,69,69,69,69,69,215,69,69,69,69,215,False,True,False,False,False,False,False,True,False,False,False,False
39,198,75,198,75,198,75,198,198,198,198,198,198,198,True,False,True,False,True,False,True,True,True,True,True,True
40,129,256,129,129,129,129,129,129,129,129,129,129,129,True,False,True,True,True,True,True,True,True,True,True,True
41,163,163,163,163,163,163,163,163,163,163,163,163,163,True,True,True,True,True,True,True,True,True,True,True,True
0,146,146,146,244,224,146,146,146,146,146,146,146,19,False,False,False,False,False,False,False,False,False,False,False,False
1,93,203,203,239,247,203,203,203,203,93,93,93,93,True,False,False,False,False,False,False,False,False,True,True,True
2,150,56,150,120,224,56,56,56,150,150,150,150,213,False,False,False,False,False,False,False,False,False,False,False,False
3,24,24,220,94,206,24,24,24,220,24,24,24,24,True,True,False,False,False,True,True,True,False,True,True,True
4,107,7,107,167,7,7,7,7,107,107,107,107,107,True,False,True,False,False,False,False,False,True,True,True,True
5,226,215,226,173,57,220,215,215,226,226,226,226,226,True,False,True,False,False,False,False,False,True,True,True,True
6,269,188,269,86,222,269,188,188,269,269,269,269,269,True,False,True,False,False,True,False,False,True,True,True,True
7,224,57,57,244,224,243,57,57,167,224,224,224,184,False,False,False,False,False,False,False,False,False,False,False,False
8,220,220,220,182,4,220,220,220,220,220,220,220,220,True,True,True,False,False,True,True,True,True,True,True,True
9,260,247,247,247,156,247,247,247,247,260,260,260,195,False,False,False,False,False,False,False,False,False,False,False,False
10,220,220,220,257,205,220,220,220,220,220,220,220,205,False,False,False,False,True,False,False,False,False,False,False,False
11,232,232,232,206,221,221,232,232,232,232,232,232,232,True,True,True,False,False,False,True,True,True,True,True,True
12,10,84,10,84,10,10,84,84,10,10,10,10,10,True,False,True,False,True,True,False,False,True,True,True,True
13,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
14,5,5,67,80,103,67,5,5,80,5,5,5,67,False,False,True,False,False,True,False,False,False,False,False,False
15,171,171,231,165,143,220,171,171,231,171,171,171,171,True,True,False,False,False,False,True,True,False,True,True,True
16,142,142,142,142,30,218,0,142,142,142,142,142,15,False,False,False,False,False,False,False,False,False,False,False,False
17,268,188,268,120,195,105,188,188,268,268,268,268,105,False,False,False,False,False,True,False,False,False,False,False,False
18,80,107,107,80,156,107,185,107,107,80,80,80,107,False,True,True,False,False,True,False,True,True,False,False,False
19,215,215,205,244,86,215,84,215,205,215,215,215,151,False,False,False,False,False,False,False,False,False,False,False,False
20,232,232,232,228,229,57,229,232,232,232,232,232,185,False,False,False,False,False,False,False,False,False,False,False,False
21,101,101,101,120,101,101,229,101,101,101,101,101,22,False,False,False,False,False,False,False,False,False,False,False,False
22,156,156,156,257,218,218,89,156,156,156,156,156,89,False,False,False,False,False,False,True,False,False,False,False,False
23,220,220,220,257,123,220,220,220,220,220,220,220,123,False,False,False,False,True,False,False,False,False,False,False,False
24,203,203,203,203,218,218,203,203,203,203,203,203,203,True,True,True,True,False,False,True,True,True,True,True,True
25,188,188,188,4,4,188,188,188,4,188,188,188,188,True,True,True,False,False,True,True,True,False,True,True,True
26,156,156,156,185,185,156,185,156,156,156,156,156,185,False,False,False,True,True,False,True,False,False,False,False,False
27,215,215,215,215,215,215,215,215,215,215,215,215,215,True,True,True,True,True,True,True,True,True,True,True,True
28,238,238,238,238,181,202,95,238,238,238,238,238,95,False,False,False,False,False,False,True,False,False,False,False,False
29,146,146,146,61,120,60,84,146,146,146,146,146,253,False,False,False,False,False,False,False,False,False,False,False,False
30,178,56,188,178,57,198,188,17,188,178,178,178,235,False,False,False,False,False,False,False,False,False,False,False,False
31,95,15,95,119,119,260,95,53,95,95,95,95,15,False,True,False,False,False,False,False,False,False,False,False,False
