,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
9,249,4,249,249,4,249,4,4,249,249,249,249,167,False,False,False,False,False,False,False,False,False,False,False,False
10,4,4,4,10,10,4,4,4,4,4,4,4,86,False,False,False,False,False,False,False,False,False,False,False,False
11,222,156,222,222,222,222,156,156,222,222,222,222,167,False,False,False,False,False,False,False,False,False,False,False,False
12,2,2,262,2,2,2,2,2,262,2,2,2,2,True,True,False,True,True,True,True,True,False,True,True,True
13,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
14,133,0,133,133,244,133,0,0,133,133,133,133,209,False,False,False,False,False,False,False,False,False,False,False,False
15,4,128,4,30,123,24,4,128,4,4,4,4,128,False,True,False,False,False,False,False,True,False,False,False,False
16,120,234,120,208,259,120,120,234,120,120,120,120,12,False,False,False,False,False,False,False,False,False,False,False,False
17,24,52,24,24,72,24,24,52,24,24,24,24,120,False,False,False,False,False,False,False,False,False,False,False,False
18,243,62,243,221,67,243,243,62,243,243,243,243,182,False,False,False,False,False,False,False,False,False,False,False,False
19,28,24,28,24,185,24,28,24,28,28,28,28,53,False,False,False,False,False,False,False,False,False,False,False,False
20,214,215,214,214,262,214,214,215,214,214,214,214,191,False,False,False,False,False,False,False,False,False,False,False,False
21,231,20,231,231,20,231,231,20,231,231,231,231,231,True,False,True,True,False,True,True,False,True,True,True,True
22,29,29,29,87,124,29,29,29,29,29,29,29,222,False,False,False,False,False,False,False,False,False,False,False,False
23,4,4,4,30,30,4,4,4,4,4,4,4,4,True,True,True,False,False,True,True,True,True,True,True,True
24,208,23,208,208,42,208,23,23,208,208,208,208,271,False,False,False,False,False,False,False,False,False,False,False,False
25,181,62,181,62,62,181,181,62,181,181,181,181,271,False,False,False,False,False,False,False,False,False,False,False,False
26,185,185,185,185,185,185,185,185,185,185,185,185,257,False,False,False,False,False,False,False,False,False,False,False,False
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,192,192,192,223,124,223,223,192,192,192,192,192,192,True,True,True,False,False,False,False,True,True,True,True,True
29,195,0,195,95,157,195,195,0,195,195,195,195,135,False,False,False,False,False,False,False,False,False,False,False,False
30,84,10,84,221,45,84,84,84,84,84,84,84,86,False,False,False,False,False,False,False,False,False,False,False,False
31,256,33,256,33,33,256,256,256,256,256,256,256,33,False,True,False,True,True,False,False,False,False,False,False,False
32,247,119,247,247,144,247,247,247,247,247,247,247,119,False,True,False,False,False,False,False,False,False,False,False,False
33,18,4,18,56,42,18,18,18,18,18,18,18,56,False,False,False,True,False,False,False,False,False,False,False,False
34,258,23,258,208,23,258,258,258,258,258,258,258,203,False,False,False,False,False,False,False,False,False,False,False,False
35,195,97,195,239,246,195,195,195,195,195,195,195,239,False,False,False,True,False,False,False,False,False,False,False,False
